,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jalen Brunson,38:52,.703,.667,.381,.190,0.0,13.0,6.0,27.7,0.0,0.0,8.1,27.5,142,118,5.9
1,Julius Randle,37:40,.523,.529,.294,.412,0.0,20.1,9.2,28.5,0.0,0.0,16.6,27.6,105,118,-3.6
2,Mitchell Robinson,33:18,.400,.400,.000,.000,35.2,11.4,24.3,3.3,0.0,9.2,37.5,10.4,116,110,-4.2
3,Donte DiVincenzo,28:28,1.042,1.042,.833,.000,0.0,13.3,6.1,16.4,5.3,3.6,0.0,18.2,204,102,27.4
4,RJ Barrett,25:51,.436,.367,.333,.333,0.0,14.7,6.7,15.2,1.9,0.0,5.5,30.3,100,114,-6.3
5,player,,,,,,,,,,,,,,,,
6,Josh Hart,28:39,.700,.700,.400,.000,0.0,26.5,12.1,16.4,5.2,0.0,0.0,7.5,165,104,9.1
7,Immanuel Quickley,23:22,.393,.364,.455,.091,0.0,21.6,9.9,5.4,0.0,0.0,8.0,22.9,83,117,-15.7
8,Isaiah Hartenstein,14:41,.694,.500,.000,1.000,14.5,43.0,27.6,0.0,0.0,0.0,25.8,11.4,127,115,-5.2
9,Miles McBride,9:08,.833,.833,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,162,120,-1.9
10,Ryan Arcidiacono,Did Not Play,,,,,,,,,,,,,,,
11,DaQuan Jeffries,Did Not Play,,,,,,,,,,,,,,,
12,Jericho Sims,Did Not Play,,,,,,,,,,,,,,,
