,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Devin Vassell,37:02,8,18,.444,3,8,.375,7,10,.700,0,4,4,4,0,1,1,1,26,-16
1,Tre Jones,34:35,2,5,.400,1,1,1.000,3,4,.750,1,2,3,8,3,0,1,4,8,-2
2,Jeremy Sochan,33:01,8,13,.615,1,3,.333,1,1,1.000,4,8,12,2,0,2,5,5,18,+1
3,Victor Wembanyama,30:11,7,15,.467,2,5,.400,5,5,1.000,0,8,8,3,2,5,3,3,21,-8
4,Julian Champagnie,20:02,0,4,.000,0,2,.000,0,0,,0,1,1,1,2,0,1,1,0,-15
5,player,,,,,,,,,,,,,,,,,,,,
6,Cedi Osman,27:51,3,8,.375,2,6,.333,0,0,,0,2,2,3,0,0,2,4,8,-2
7,Dominick Barlow,18:16,3,3,1.000,0,0,,1,2,.500,1,4,5,0,1,1,0,1,7,-2
8,Malaki Branham,15:25,2,4,.500,0,1,.000,0,0,,1,3,4,2,0,0,1,0,4,-1
9,Doug McDermott,12:00,1,6,.167,0,4,.000,0,2,.000,0,1,1,0,0,0,1,0,2,+4
10,Blake Wesley,11:37,2,4,.500,0,1,.000,0,0,,0,1,1,1,1,0,2,1,4,-9
11,Devonte' Graham,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Sandro Mamukelashvili,Did Not Play,,,,,,,,,,,,,,,,,,,
