,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jordan Hawkins,39:56,8,17,.471,5,12,.417,4,5,.800,1,5,6,3,1,0,4,1,25,+4
1,Brandon Ingram,36:59,10,22,.455,1,4,.250,5,8,.625,1,5,6,8,1,0,1,4,26,+3
2,Dyson Daniels,33:43,3,14,.214,0,6,.000,0,1,.000,1,5,6,5,6,1,5,1,6,-18
3,Jonas Valančiūnas,26:29,3,10,.300,0,2,.000,2,4,.500,5,2,7,2,1,0,1,2,8,-17
4,Herbert Jones,25:58,6,11,.545,1,4,.250,0,0,,1,0,1,1,1,1,1,3,13,-18
5,player,,,,,,,,,,,,,,,,,,,,
6,Jose Alvarado,22:51,5,11,.455,3,6,.500,0,0,,1,3,4,3,2,1,0,4,13,+11
7,Cody Zeller,21:26,2,2,1.000,0,0,,0,0,,2,4,6,5,0,1,0,0,4,+14
8,Naji Marshall,20:41,2,6,.333,1,2,.500,0,0,,0,3,3,4,0,0,0,1,5,-2
9,Larry Nance Jr.,11:55,0,0,,0,0,,0,0,,1,2,3,0,3,0,1,1,0,-2
10,Kira Lewis Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Jeremiah Robinson-Earl,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Zion Williamson,Did Not Dress,,,,,,,,,,,,,,,,,,,
