,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Lauri Markkanen,34:43,.495,.450,.550,.250,10.8,17.8,13.5,5.5,0.0,2.4,8.3,28.7,107,132,0.0
1,Jordan Clarkson,31:58,.357,.357,.357,.000,5.9,4.8,5.5,16.4,0.0,0.0,0.0,18.0,98,137,-5.8
2,John Collins,28:33,.595,.550,.500,.400,6.6,21.7,12.3,0.0,1.8,2.9,14.5,19.9,110,127,-2.5
3,Talen Horton-Tucker,24:24,.350,.350,.300,.000,7.7,12.7,9.6,42.4,4.2,3.5,9.1,37.2,87,124,2.6
4,Walker Kessler,21:51,.667,.667,.000,.000,4.3,21.3,10.7,0.0,0.0,11.6,0.0,5.7,146,126,1.2
5,player,,,,,,,,,,,,,,,,
6,Keyonte George,27:14,.581,.583,.667,.333,0.0,0.0,0.0,23.7,0.0,0.0,30.4,15.0,94,137,-6.8
7,Collin Sexton,18:59,.735,.500,1.000,1.333,9.9,16.3,12.3,31.1,0.0,4.4,55.8,23.4,83,131,-6.1
8,Kelly Olynyk,17:50,.000,.000,.500,.000,10.6,17.4,13.1,7.7,0.0,0.0,33.3,13.9,27,134,-22.4
9,Ochai Agbaji,17:20,.735,.800,.800,.200,10.9,0.0,6.8,10.4,0.0,0.0,0.0,12.9,158,137,6.9
10,Simone Fontecchio,9:32,.833,.833,.333,.000,0.0,32.5,12.3,0.0,0.0,0.0,25.0,17.3,108,132,1.8
11,Luka Šamanić,3:47,.615,.500,.500,.500,0.0,81.9,30.9,0.0,0.0,0.0,0.0,26.6,136,123,7.9
12,Omer Yurtseven,3:47,.000,.000,1.000,.000,0.0,0.0,0.0,36.2,0.0,0.0,0.0,10.9,58,137,-8.5
13,Kris Dunn,Did Not Play,,,,,,,,,,,,,,,
