,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kyle Kuzma,33:38,.500,.500,.313,.000,0.0,10.4,5.7,23.8,0.0,2.2,5.9,22.8,105,131,-4.4
1,Jordan Poole,31:46,.719,.719,.313,.000,0.0,3.7,2.0,8.2,1.5,0.0,15.8,27.0,106,131,-4.6
2,Tyus Jones,31:22,.842,.818,.364,.182,0.0,11.2,6.1,30.8,1.5,4.7,7.8,18.5,159,126,9.9
3,Deni Avdija,30:46,.400,.400,.400,.000,0.0,30.4,16.6,27.3,0.0,2.4,16.7,17.6,94,126,-5.5
4,Daniel Gafford,22:58,.827,.800,.000,.200,12.3,20.4,16.7,23.7,2.0,6.4,0.0,21.3,173,121,10.5
5,player,,,,,,,,,,,,,,,,
6,Bilal Coulibaly,27:31,.670,.650,.500,.100,0.0,4.3,2.3,12.6,5.0,0.0,16.1,20.4,110,123,0.3
7,Corey Kispert,24:50,1.015,1.000,.714,.286,0.0,14.1,7.7,4.6,1.9,0.0,11.3,16.1,155,127,5.6
8,Danilo Gallinari,17:25,.543,.500,.833,.167,0.0,40.3,22.0,11.9,2.7,0.0,0.0,16.7,113,120,0.3
9,Jared Butler,13:45,.000,.000,.333,.000,0.0,8.5,4.7,26.9,0.0,0.0,25.0,13.1,58,132,-23.5
10,Mike Muscala,5:58,.667,.667,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,117,135,-6.1
11,Patrick Baldwin Jr.,Did Not Play,,,,,,,,,,,,,,,
12,John Butler,Did Not Play,,,,,,,,,,,,,,,
13,Anthony Gill,Did Not Play,,,,,,,,,,,,,,,
14,Eugene Omoruyi,Did Not Play,,,,,,,,,,,,,,,
