,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tyrese Haliburton,33:51,.685,.625,.550,.300,0.0,6.0,3.3,47.5,1.3,7.7,0.0,27.9,154,120,16.9
1,Myles Turner,30:10,.697,.722,.444,.444,0.0,23.7,13.0,7.9,0.0,5.8,15.7,17.7,115,120,-1.5
2,Bruce Brown,28:24,.778,.714,.143,.857,0.0,18.0,9.8,8.1,0.0,0.0,29.3,20.1,109,125,-8.0
3,Aaron Nesmith,21:42,1.125,1.125,.250,.000,0.0,18.8,10.3,10.8,6.2,0.0,0.0,7.7,226,111,11.8
4,Jalen Smith,19:14,.732,.688,.500,.250,12.8,26.5,20.3,20.0,0.0,0.0,10.1,21.4,145,124,5.1
5,player,,,,,,,,,,,,,,,,
6,Obi Toppin,26:50,.545,.500,.500,.333,13.8,19.0,16.6,17.4,1.7,0.0,0.0,21.4,133,121,1.6
7,Bennedict Mathurin,25:00,.810,.778,.222,.222,0.0,4.1,2.2,15.0,0.0,0.0,9.2,18.2,147,128,1.5
8,T.J. McConnell,18:41,.436,.333,.167,.333,0.0,32.8,17.9,17.2,0.0,0.0,12.7,17.6,97,122,-10.3
9,Isaiah Jackson,17:50,.699,.667,.000,.167,13.8,11.5,12.5,20.6,2.5,0.0,13.4,17.4,142,121,2.9
10,Buddy Hield,13:08,.536,.500,.500,.375,0.0,0.0,0.0,0.0,3.4,0.0,0.0,29.6,106,122,-4.2
11,Ben Sheppard,1:56,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0,129,-30.6
12,Jarace Walker,1:56,.852,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,187,129,11.6
13,Jordan Nwora,1:18,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,129,-6.8
14,James Johnson,Did Not Play,,,,,,,,,,,,,,,
15,Andrew Nembhard,Did Not Dress,,,,,,,,,,,,,,,
