,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Keyonte George,32:59,10,17,.588,5,9,.556,5,5,1.000,0,3,3,7,1,0,3,0,30,+5
1,Simone Fontecchio,23:17,7,11,.636,3,6,.500,2,2,1.000,1,1,2,1,0,4,0,1,19,-13
2,Ochai Agbaji,21:43,1,4,.250,0,1,.000,0,0,,0,1,1,2,3,1,1,1,2,-19
3,Jordan Clarkson,21:30,3,13,.231,0,4,.000,2,2,1.000,2,2,4,5,1,1,2,1,8,-25
4,Kelly Olynyk,20:44,1,5,.200,0,2,.000,0,0,,0,6,6,3,0,0,2,2,2,-19
5,player,,,,,,,,,,,,,,,,,,,,
6,Collin Sexton,26:28,7,13,.538,1,4,.250,5,6,.833,2,2,4,2,2,0,0,1,20,-1
7,Taylor Hendricks,26:17,3,6,.500,1,4,.250,1,1,1.000,0,2,2,2,1,1,0,2,8,+5
8,Kris Dunn,24:45,2,4,.500,0,1,.000,0,0,,2,4,6,7,1,0,0,2,4,+11
9,Luka Šamanić,17:20,6,10,.600,1,4,.250,1,1,1.000,0,7,7,1,0,0,2,3,14,+22
10,Talen Horton-Tucker,15:00,3,7,.429,1,3,.333,4,4,1.000,0,1,1,2,0,1,2,5,11,-19
11,Omer Yurtseven,9:56,1,2,.500,0,0,,0,0,,2,3,5,0,0,1,3,3,2,-17
12,Walker Kessler,Did Not Dress,,,,,,,,,,,,,,,,,,,
