,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Lauri Markkanen,35:40,.700,.700,.667,.000,3.6,5.7,4.8,8.4,1.4,0.0,11.8,19.8,126,111,3.5
1,Collin Sexton,25:04,.607,.500,.538,.462,0.0,4.1,2.3,17.2,0.0,0.0,20.4,32.5,108,115,-3.3
2,John Collins,24:14,.656,.682,.364,.091,16.1,29.5,23.6,13.6,2.0,0.0,20.8,24.8,110,105,3.4
3,Simone Fontecchio,24:02,.799,.750,.500,.333,10.8,8.5,9.5,5.7,2.0,0.0,12.7,13.6,150,110,6.0
4,Kris Dunn,22:02,.200,.200,.600,.000,5.9,9.3,7.8,32.0,0.0,0.0,16.7,11.3,100,113,-7.6
5,player,,,,,,,,,,,,,,,,
6,Walker Kessler,26:45,.666,.625,.000,.500,9.7,22.9,17.1,15.8,0.0,12.5,9.3,16.7,141,102,7.0
7,Jordan Clarkson,25:48,.426,.273,.364,.636,5.0,15.8,11.1,24.9,0.0,0.0,6.6,24.3,114,113,-4.9
8,Keyonte George,24:47,.731,.731,.692,.000,0.0,41.2,23.1,13.2,0.0,0.0,18.8,26.8,113,108,5.4
9,Kelly Olynyk,21:21,.592,.500,.400,.800,12.2,23.9,18.7,35.0,0.0,0.0,0.0,13.2,166,111,8.5
10,Ochai Agbaji,10:17,.750,.750,1.000,.000,0.0,9.9,5.6,12.2,0.0,0.0,0.0,8.1,168,114,5.8
11,Talen Horton-Tucker,Did Not Play,,,,,,,,,,,,,,,
12,Luka Šamanić,Did Not Play,,,,,,,,,,,,,,,
13,Omer Yurtseven,Did Not Play,,,,,,,,,,,,,,,
