,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Isaac Okoro,38:38,7,13,.538,4,7,.571,4,5,.800,2,1,3,1,0,1,2,2,22,+4
1,Jarrett Allen,35:28,9,17,.529,0,0,,6,6,1.000,9,14,23,6,2,0,4,1,24,+14
2,Max Strus,33:34,3,10,.300,2,8,.250,0,0,,1,4,5,6,1,1,2,3,8,+4
3,Dean Wade,32:01,1,5,.200,1,5,.200,0,0,,1,7,8,0,0,0,0,2,3,+15
4,Craig Porter Jr.,29:35,4,11,.364,0,1,.000,1,2,.500,4,8,12,7,3,1,2,4,9,+9
5,player,,,,,,,,,,,,,,,,,,,,
6,Caris LeVert,27:59,9,19,.474,6,11,.545,5,8,.625,0,2,2,7,0,0,2,3,29,-16
7,Georges Niang,23:52,6,11,.545,4,8,.500,0,2,.000,0,2,2,3,1,1,2,0,16,-15
8,Tristan Thompson,13:01,1,3,.333,0,0,,0,0,,1,0,1,0,0,0,2,4,2,-11
9,Emoni Bates,5:52,0,3,.000,0,3,.000,0,0,,0,1,1,3,0,0,0,2,0,+11
10,Damian Jones,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Sam Merrill,Did Not Dress,,,,,,,,,,,,,,,,,,,
12,Isaiah Mobley,Did Not Play,,,,,,,,,,,,,,,,,,,
