,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Fred VanVleet,45:16,9,19,.474,4,8,.500,5,5,1.000,0,8,8,17,2,1,2,4,27,+2
1,Dillon Brooks,37:40,6,12,.500,3,7,.429,1,2,.500,1,2,3,2,0,0,0,3,16,0
2,Jalen Green,34:15,2,12,.167,1,4,.250,7,7,1.000,0,6,6,3,1,2,2,2,12,-15
3,Alperen Şengün,30:32,11,20,.550,1,3,.333,1,2,.500,4,4,8,6,1,0,4,5,24,-3
4,Jabari Smith Jr.,22:42,2,7,.286,1,4,.250,0,0,,3,4,7,0,0,0,2,4,5,-17
5,player,,,,,,,,,,,,,,,,,,,,
6,Tari Eason,33:17,5,13,.385,0,2,.000,4,5,.800,4,4,8,2,4,1,2,4,14,-1
7,Jeff Green,23:38,6,6,1.000,0,0,,3,3,1.000,0,1,1,3,0,1,1,3,15,+16
8,Aaron Holiday,17:13,5,9,.556,2,5,.400,2,2,1.000,1,1,2,0,0,0,0,4,14,+2
9,Jae'Sean Tate,16:17,1,4,.250,0,0,,1,1,1.000,2,1,3,1,0,0,0,2,3,-5
10,Jock Landale,4:10,0,0,,0,0,,0,0,,0,1,1,0,1,0,0,1,0,-4
11,Reggie Bullock,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Boban Marjanović,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Jeenathan Williams,Did Not Play,,,,,,,,,,,,,,,,,,,
