,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jacob Gilyard,32:20,5,9,.556,5,9,.556,1,1,1.000,1,1,2,5,2,1,1,2,16,-13,Golden State Warriors,Memphis Grizzlies,2024-02-02
1,Vince Williams Jr.,31:29,6,12,.500,1,5,.200,2,5,.400,1,5,6,4,0,1,4,5,15,-13,Golden State Warriors,Memphis Grizzlies,2024-02-02
2,Jaren Jackson Jr.,31:23,8,21,.381,2,9,.222,9,11,.818,0,5,5,2,2,2,2,2,27,-7,Golden State Warriors,Memphis Grizzlies,2024-02-02
3,John Konchar,27:52,1,7,.143,1,3,.333,0,0,,4,8,12,5,1,0,2,2,3,-3,Golden State Warriors,Memphis Grizzlies,2024-02-02
4,Santi Aldama,21:13,1,8,.125,0,6,.000,0,0,,1,4,5,2,2,0,0,2,2,-3,Golden State Warriors,Memphis Grizzlies,2024-02-02
6,David Roddy,27:23,6,10,.600,1,3,.333,3,4,.750,0,2,2,4,0,0,2,3,16,-16,Golden State Warriors,Memphis Grizzlies,2024-02-02
7,Luke Kennard,18:16,2,5,.400,2,3,.667,0,0,,1,1,2,2,0,0,1,1,6,-12,Golden State Warriors,Memphis Grizzlies,2024-02-02
8,Tosan Evbuomwan,16:27,1,2,.500,1,2,.500,0,0,,1,0,1,1,0,0,0,1,3,-13,Golden State Warriors,Memphis Grizzlies,2024-02-02
9,GG Jackson II,16:11,0,3,.000,0,2,.000,1,2,.500,0,1,1,1,0,0,1,1,1,-8,Golden State Warriors,Memphis Grizzlies,2024-02-02
10,Derrick Rose,15:40,5,9,.556,1,3,.333,1,1,1.000,0,1,1,4,0,0,0,1,12,-7,Golden State Warriors,Memphis Grizzlies,2024-02-02
11,Matthew Hurt,1:46,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-5,Golden State Warriors,Memphis Grizzlies,2024-02-02
12,Trey Jemison,0:0,Golden State Warriors,Memphis Grizzlies,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
