,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Stephen Curry,32:33,9,24,.375,4,14,.286,8,8,1.000,1,2,3,2,1,1,4,1,30,-8,Cleveland Cavaliers,Golden State Warriors,2023-11-11
1,Andrew Wiggins,29:08,6,12,.500,1,4,.250,0,2,.000,3,2,5,3,0,0,3,2,13,-13,Cleveland Cavaliers,Golden State Warriors,2023-11-11
2,Klay Thompson,27:48,5,16,.313,2,5,.400,2,2,1.000,1,4,5,1,0,1,3,3,14,-7,Cleveland Cavaliers,Golden State Warriors,2023-11-11
3,Kevon Looney,23:59,1,2,.500,0,0,,0,0,,3,10,13,2,0,0,1,5,2,-3,Cleveland Cavaliers,Golden State Warriors,2023-11-11
4,Draymond Green,17:59,3,4,.750,2,3,.667,0,0,,2,3,5,4,0,0,1,3,8,-1,Cleveland Cavaliers,Golden State Warriors,2023-11-11
6,Chris Paul,26:25,4,7,.571,1,2,.500,0,0,,0,3,3,9,3,0,3,2,9,-12,Cleveland Cavaliers,Golden State Warriors,2023-11-11
7,Jonathan Kuminga,20:39,2,7,.286,0,1,.000,8,11,.727,0,3,3,0,0,0,0,4,12,-1,Cleveland Cavaliers,Golden State Warriors,2023-11-11
8,Moses Moody,17:45,2,4,.500,2,3,.667,2,2,1.000,1,4,5,1,0,0,1,3,8,+2,Cleveland Cavaliers,Golden State Warriors,2023-11-11
9,Dario Šarić,16:26,2,5,.400,0,3,.000,1,1,1.000,0,5,5,1,0,1,0,3,5,0,Cleveland Cavaliers,Golden State Warriors,2023-11-11
10,Gary Payton II,11:10,1,4,.250,0,1,.000,1,2,.500,2,3,5,0,0,0,1,0,3,-12,Cleveland Cavaliers,Golden State Warriors,2023-11-11
11,Brandin Podziemski,8:21,1,2,.500,0,0,,0,0,,1,1,2,2,1,0,1,1,2,+5,Cleveland Cavaliers,Golden State Warriors,2023-11-11
12,Trayce Jackson-Davis,5:34,0,1,.000,0,0,,1,2,.500,1,0,1,0,0,0,0,1,1,+4,Cleveland Cavaliers,Golden State Warriors,2023-11-11
13,Cory Joseph,2:12,1,2,.500,1,2,.500,0,0,,0,0,0,1,0,0,2,1,3,+6,Cleveland Cavaliers,Golden State Warriors,2023-11-11
