,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jayson Tatum,41:14,6,15,.400,1,6,.167,12,13,.923,0,8,8,7,0,1,1,0,25,+10,Boston Celtics,Los Angeles Lakers,2023-12-25
1,Jrue Holiday,38:14,7,10,.700,3,5,.600,1,1,1.000,2,5,7,7,1,1,2,1,18,+15,Boston Celtics,Los Angeles Lakers,2023-12-25
2,Kristaps Porziņģis,35:18,11,19,.579,2,8,.250,4,7,.571,3,8,11,2,1,2,1,3,28,+16,Boston Celtics,Los Angeles Lakers,2023-12-25
3,Derrick White,35:18,8,13,.615,2,4,.500,0,0,,0,2,2,11,2,2,2,3,18,+16,Boston Celtics,Los Angeles Lakers,2023-12-25
4,Jaylen Brown,32:34,7,17,.412,1,5,.200,4,7,.571,3,2,5,2,3,0,2,3,19,+9,Boston Celtics,Los Angeles Lakers,2023-12-25
6,Al Horford,23:19,2,4,.500,2,4,.500,0,0,,0,6,6,1,0,1,0,3,6,+1,Boston Celtics,Los Angeles Lakers,2023-12-25
7,Sam Hauser,14:38,1,5,.200,0,4,.000,0,0,,1,1,2,0,0,0,0,0,2,+3,Boston Celtics,Los Angeles Lakers,2023-12-25
8,Payton Pritchard,12:42,4,8,.500,2,6,.333,0,0,,2,0,2,0,0,0,0,1,10,-5,Boston Celtics,Los Angeles Lakers,2023-12-25
9,Neemias Queta,6:43,0,0,,0,0,,0,0,,0,1,1,1,1,0,0,3,0,-10,Boston Celtics,Los Angeles Lakers,2023-12-25
10,Dalano Banton,0:0,Boston Celtics,Los Angeles Lakers,2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Oshae Brissett,0:0,Boston Celtics,Los Angeles Lakers,2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,JD Davison,0:0,Boston Celtics,Los Angeles Lakers,2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Luke Kornet,0:0,Boston Celtics,Los Angeles Lakers,2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Drew Peterson,0:0,Boston Celtics,Los Angeles Lakers,2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Jordan Walsh,0:0,Boston Celtics,Los Angeles Lakers,2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
