,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Trae Young,36:25,.482,.306,.278,.611,2.1,8.8,4.9,46.2,1.3,0.0,23.5,30.0,100,126,-3.2,Atlanta Hawks,Oklahoma City Thunder,2023-11-06
1,Jalen Johnson,33:57,.409,.400,.267,.133,13.5,18.9,15.7,23.9,4.1,2.4,0.0,17.1,121,115,5.7,Atlanta Hawks,Oklahoma City Thunder,2023-11-06
2,De'Andre Hunter,32:58,.271,.192,.538,.308,0.0,6.5,2.7,0.0,0.0,0.0,0.0,16.4,73,129,-14.2,Atlanta Hawks,Oklahoma City Thunder,2023-11-06
3,Dejounte Murray,32:58,.711,.625,.563,.625,4.6,6.5,5.4,31.4,1.4,0.0,12.8,26.0,142,126,12.4,Atlanta Hawks,Oklahoma City Thunder,2023-11-06
4,Clint Capela,21:27,.444,.400,.000,.800,21.3,29.8,24.9,0.0,2.2,7.6,12.9,13.2,109,112,-1.8,Atlanta Hawks,Oklahoma City Thunder,2023-11-06
6,Bogdan Bogdanović,26:37,.607,.607,.571,.000,0.0,8.0,3.3,21.3,3.5,0.0,0.0,19.3,139,121,8.9,Atlanta Hawks,Oklahoma City Thunder,2023-11-06
7,Saddiq Bey,26:17,.682,.682,.545,.000,11.6,16.2,13.5,13.5,0.0,0.0,15.4,18.1,126,127,4.8,Atlanta Hawks,Oklahoma City Thunder,2023-11-06
8,Onyeka Okongwu,25:14,.415,.375,.125,.125,18.1,33.8,24.7,0.0,0.0,0.0,19.2,15.2,94,122,-9.9,Atlanta Hawks,Oklahoma City Thunder,2023-11-06
9,Garrison Mathews,4:07,.000,.000,1.000,.000,0.0,25.9,10.8,0.0,0.0,0.0,0.0,17.8,0,124,-23.4,Atlanta Hawks,Oklahoma City Thunder,2023-11-06
10,Bruno Fernando,0:0,Atlanta Hawks,Oklahoma City Thunder,2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Trent Forrest,0:0,Atlanta Hawks,Oklahoma City Thunder,2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,AJ Griffin,0:0,Atlanta Hawks,Oklahoma City Thunder,2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Mouhamed Gueye,0:0,Atlanta Hawks,Oklahoma City Thunder,2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Patty Mills,0:0,Atlanta Hawks,Oklahoma City Thunder,2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
