,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Paul George,41:20,7,17,.412,2,8,.250,4,4,1.000,3,5,8,8,1,1,1,4,20,+3,Portland Trail Blazers,Los Angeles Clippers,2023-12-11
1,Kawhi Leonard,38:32,11,19,.579,3,8,.375,9,9,1.000,0,6,6,5,3,0,1,2,34,+13,Portland Trail Blazers,Los Angeles Clippers,2023-12-11
2,James Harden,37:17,7,14,.500,3,6,.500,3,3,1.000,0,7,7,7,1,2,3,2,20,+3,Portland Trail Blazers,Los Angeles Clippers,2023-12-11
3,Ivica Zubac,33:26,9,13,.692,0,0,,0,0,,3,3,6,2,0,2,0,2,18,+2,Portland Trail Blazers,Los Angeles Clippers,2023-12-11
4,Terance Mann,28:42,3,6,.500,1,4,.250,2,2,1.000,2,1,3,4,0,0,0,2,9,+5,Portland Trail Blazers,Los Angeles Clippers,2023-12-11
6,Norman Powell,24:55,6,9,.667,2,4,.500,2,2,1.000,0,3,3,1,1,2,0,4,16,+3,Portland Trail Blazers,Los Angeles Clippers,2023-12-11
7,Russell Westbrook,16:11,5,7,.714,1,2,.500,1,2,.500,1,1,2,6,0,1,4,1,12,0,Portland Trail Blazers,Los Angeles Clippers,2023-12-11
8,Daniel Theis,14:12,1,3,.333,1,1,1.000,0,0,,0,0,0,0,1,1,0,2,3,+1,Portland Trail Blazers,Los Angeles Clippers,2023-12-11
9,Kobe Brown,5:23,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-5,Portland Trail Blazers,Los Angeles Clippers,2023-12-11
10,Brandon Boston Jr.,0:0,Portland Trail Blazers,Los Angeles Clippers,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Amir Coffey,0:0,Portland Trail Blazers,Los Angeles Clippers,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jordan Miller,0:0,Portland Trail Blazers,Los Angeles Clippers,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Xavier Moon,0:0,Portland Trail Blazers,Los Angeles Clippers,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,P.J. Tucker,0:0,Portland Trail Blazers,Los Angeles Clippers,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
