,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Paolo Banchero,5:00,3,4,.750,1,1,1.000,2,2,1.000,0,0,0,0,0,0,1,1,9,0,Orlando Magic,Sacramento Kings,2024-01-03
1,Jalen Suggs,5:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,1,0,0,Orlando Magic,Sacramento Kings,2024-01-03
2,Goga Bitadze,4:40,0,0,,0,0,,0,0,,0,0,0,0,0,2,0,2,0,-4,Orlando Magic,Sacramento Kings,2024-01-03
3,Gary Harris, ,Orlando Magic,Sacramento Kings,2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Franz Wagner, ,Orlando Magic,Sacramento Kings,2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Trevelin Queen,4:42,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1,Orlando Magic,Sacramento Kings,2024-01-03
7,Caleb Houstan,0:28,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+4,Orlando Magic,Sacramento Kings,2024-01-03
8,Chuma Okeke,5:00,0,1,.000,0,1,.000,0,0,,0,3,3,2,0,0,0,0,0,0,Orlando Magic,Sacramento Kings,2024-01-03
9,Anthony Black,0:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1,Orlando Magic,Sacramento Kings,2024-01-03
10,Wendell Carter Jr., ,Orlando Magic,Sacramento Kings,2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Moritz Wagner,0:06,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2,Orlando Magic,Sacramento Kings,2024-01-03
12,Admiral Schofield, ,Orlando Magic,Sacramento Kings,2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
