,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Trae Young,42:03,11,23,.478,2,9,.222,7,10,.700,0,4,4,9,1,1,5,2,31,-10,Atlanta Hawks,Orlando Magic,2024-01-07
1,Jalen Johnson,40:17,6,12,.500,0,4,.000,0,0,,1,10,11,4,0,1,3,6,12,-20,Atlanta Hawks,Orlando Magic,2024-01-07
2,Dejounte Murray,40:06,9,20,.450,0,2,.000,6,10,.600,0,6,6,2,0,0,3,2,24,-14,Atlanta Hawks,Orlando Magic,2024-01-07
3,Saddiq Bey,38:12,5,10,.500,2,4,.500,4,5,.800,1,6,7,2,1,0,0,1,16,-17,Atlanta Hawks,Orlando Magic,2024-01-07
4,Clint Capela,36:26,2,6,.333,0,0,,0,2,.000,4,8,12,0,3,2,1,3,4,-16,Atlanta Hawks,Orlando Magic,2024-01-07
6,Onyeka Okongwu,31:46,2,3,.667,1,2,.500,0,2,.000,1,5,6,3,0,5,0,3,5,+19,Atlanta Hawks,Orlando Magic,2024-01-07
7,Bogdan Bogdanović,26:02,7,17,.412,4,9,.444,0,0,,1,2,3,1,4,0,0,5,18,+13,Atlanta Hawks,Orlando Magic,2024-01-07
8,Wesley Matthews,8:30,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,1,0,+11,Atlanta Hawks,Orlando Magic,2024-01-07
9,Garrison Mathews,1:38,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1,Atlanta Hawks,Orlando Magic,2024-01-07
10,Bruno Fernando,0:0,Atlanta Hawks,Orlando Magic,2024-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Trent Forrest,0:0,Atlanta Hawks,Orlando Magic,2024-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,AJ Griffin,0:0,Atlanta Hawks,Orlando Magic,2024-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Seth Lundy,0:0,Atlanta Hawks,Orlando Magic,2024-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Patty Mills,0:0,Atlanta Hawks,Orlando Magic,2024-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
