,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Shaedon Sharpe,35:38,7,13,.538,2,4,.500,4,5,.800,1,4,5,2,0,0,3,3,20,-23,Portland Trail Blazers,Philadelphia76ers,2023-10-29
1,Jerami Grant,27:54,5,16,.313,1,4,.250,6,7,.857,2,3,5,1,0,2,2,2,17,-29,Portland Trail Blazers,Philadelphia76ers,2023-10-29
2,Scoot Henderson,26:30,2,7,.286,0,4,.000,0,0,,0,1,1,3,0,1,4,5,4,-17,Portland Trail Blazers,Philadelphia76ers,2023-10-29
3,Deandre Ayton,20:37,3,7,.429,0,0,,1,1,1.000,2,7,9,2,2,1,0,3,7,-15,Portland Trail Blazers,Philadelphia76ers,2023-10-29
4,Matisse Thybulle,10:39,1,3,.333,0,2,.000,0,0,,0,0,0,0,0,0,0,1,2,-14,Portland Trail Blazers,Philadelphia76ers,2023-10-29
6,Toumani Camara,27:40,5,16,.313,1,5,.200,1,2,.500,3,0,3,2,0,2,0,3,12,-13,Portland Trail Blazers,Philadelphia76ers,2023-10-29
7,Malcolm Brogdon,25:51,7,16,.438,2,6,.333,2,2,1.000,1,4,5,5,1,0,2,2,18,-6,Portland Trail Blazers,Philadelphia76ers,2023-10-29
8,Robert Williams,25:42,2,3,.667,0,0,,2,2,1.000,2,5,7,2,2,2,1,2,6,-6,Portland Trail Blazers,Philadelphia76ers,2023-10-29
9,Jabari Walker,24:24,4,9,.444,1,3,.333,3,3,1.000,3,4,7,1,4,1,2,4,12,+5,Portland Trail Blazers,Philadelphia76ers,2023-10-29
10,Kris Murray,5:47,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,1,0,-8,Portland Trail Blazers,Philadelphia76ers,2023-10-29
11,Skylar Mays,4:39,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,1,0,0,-7,Portland Trail Blazers,Philadelphia76ers,2023-10-29
12,Rayan Rupert,4:39,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-7,Portland Trail Blazers,Philadelphia76ers,2023-10-29
13,Moses Brown,0:0,Portland Trail Blazers,Philadelphia76ers,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
