,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Malaki Branham,28:27,3,6,.500,0,2,.000,2,2,1.000,0,0,0,2,0,0,0,0,8,-28,San Antonio Spurs,Indiana Pacers,2023-11-06
1,Keldon Johnson,23:06,6,12,.500,0,0,,4,5,.800,1,2,3,3,0,0,1,1,16,-19,San Antonio Spurs,Indiana Pacers,2023-11-06
2,Victor Wembanyama,21:17,3,12,.250,2,5,.400,5,6,.833,1,9,10,0,1,2,2,1,13,-9,San Antonio Spurs,Indiana Pacers,2023-11-06
3,Jeremy Sochan,20:39,3,9,.333,0,1,.000,0,0,,1,2,3,1,0,0,2,2,6,-18,San Antonio Spurs,Indiana Pacers,2023-11-06
4,Zach Collins,19:40,6,8,.750,1,2,.500,1,3,.333,2,3,5,2,0,0,2,2,14,-12,San Antonio Spurs,Indiana Pacers,2023-11-06
6,Doug McDermott,19:32,5,9,.556,4,6,.667,3,4,.750,0,1,1,4,0,0,0,1,17,-18,San Antonio Spurs,Indiana Pacers,2023-11-06
7,Tre Jones,18:47,1,5,.200,0,2,.000,2,2,1.000,1,0,1,8,0,0,1,1,4,-21,San Antonio Spurs,Indiana Pacers,2023-11-06
8,Cedi Osman,18:40,2,6,.333,1,2,.500,1,2,.500,1,2,3,2,1,0,1,1,6,-22,San Antonio Spurs,Indiana Pacers,2023-11-06
9,Charles Bassey,17:18,5,5,1.000,0,0,,0,0,,2,1,3,1,3,0,1,3,10,-26,San Antonio Spurs,Indiana Pacers,2023-11-06
10,Julian Champagnie,16:35,2,8,.250,0,3,.000,0,0,,0,2,2,0,0,2,1,0,4,-15,San Antonio Spurs,Indiana Pacers,2023-11-06
11,Devonte' Graham,12:00,0,2,.000,0,1,.000,2,2,1.000,1,0,1,1,2,1,0,0,2,-9,San Antonio Spurs,Indiana Pacers,2023-11-06
12,Sandro Mamukelashvili,8:49,2,4,.500,0,2,.000,1,2,.500,2,2,4,1,0,0,0,0,5,-6,San Antonio Spurs,Indiana Pacers,2023-11-06
13,Dominick Barlow,7:35,1,4,.250,0,0,,2,2,1.000,0,0,0,0,0,0,0,1,4,-1,San Antonio Spurs,Indiana Pacers,2023-11-06
14,Blake Wesley,7:35,1,4,.250,0,0,,0,0,,0,0,0,1,0,0,0,2,2,-1,San Antonio Spurs,Indiana Pacers,2023-11-06
