,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Kevin Durant,38:41,.884,.864,.273,.182,5.2,9.1,7.6,37.8,1.4,8.1,7.8,16.2,184,129,13.1,Charlotte Hornets,Phoenix Suns,2023-12-29
1,Devin Booker,36:41,.781,.694,.389,.556,0.0,12.8,8.1,27.8,0.0,2.8,8.2,32.4,157,136,3.3,Charlotte Hornets,Phoenix Suns,2023-12-29
2,Grayson Allen,32:52,.901,.875,.500,.250,6.1,10.7,9.0,11.8,0.0,3.2,10.1,14.6,168,136,0.6,Charlotte Hornets,Phoenix Suns,2023-12-29
3,Bradley Beal,29:59,.375,.375,.250,.000,0.0,11.7,7.4,27.2,0.0,3.5,20.0,16.2,105,135,-11.0,Charlotte Hornets,Phoenix Suns,2023-12-29
4,Jusuf Nurkić,28:25,.813,.769,.077,.308,21.1,49.4,39.0,5.8,0.0,7.3,16.9,30.4,139,123,0.0,Charlotte Hornets,Phoenix Suns,2023-12-29
6,Eric Gordon,32:46,.875,.875,1.000,.000,0.0,7.1,4.5,4.1,0.0,3.2,25.0,23.8,109,137,-2.6,Charlotte Hornets,Phoenix Suns,2023-12-29
7,Chimezie Metu,19:00,.945,.833,.333,1.333,10.5,37.0,27.2,6.2,2.8,0.0,0.0,12.2,206,125,7.0,Charlotte Hornets,Phoenix Suns,2023-12-29
8,Saben Lee,14:28,.266,.000,.000,2.000,0.0,0.0,0.0,21.6,3.7,0.0,0.0,6.3,137,132,-4.1,Charlotte Hornets,Phoenix Suns,2023-12-29
9,Udoka Azubuike,6:21,,,,,0.0,0.0,0.0,0.0,0.0,32.9,100.0,7.7,0,115,-7.8,Charlotte Hornets,Phoenix Suns,2023-12-29
10,Jordan Goodwin,0:47,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,141,-8.9,Charlotte Hornets,Phoenix Suns,2023-12-29
11,Keita Bates-Diop,0:0,Charlotte Hornets,Phoenix Suns,2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Bol Bol,0:0,Charlotte Hornets,Phoenix Suns,2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Drew Eubanks,0:0,Charlotte Hornets,Phoenix Suns,2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Yuta Watanabe,0:0,Charlotte Hornets,Phoenix Suns,2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
