,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Paul George,34:37,12,18,.667,7,10,.700,6,6,1.000,0,3,3,1,2,0,4,3,37,+18,Los Angeles Clippers,Memphis Grizzlies,2024-01-12
1,Kawhi Leonard,28:41,10,16,.625,2,5,.400,0,0,,0,7,7,4,2,2,1,3,22,+11,Los Angeles Clippers,Memphis Grizzlies,2024-01-12
2,James Harden,27:47,3,7,.429,2,4,.500,3,3,1.000,0,1,1,9,1,0,3,0,11,+20,Los Angeles Clippers,Memphis Grizzlies,2024-01-12
3,Terance Mann,26:27,3,8,.375,1,4,.250,0,0,,2,3,5,0,0,0,1,0,7,+2,Los Angeles Clippers,Memphis Grizzlies,2024-01-12
4,Ivica Zubac,21:57,2,5,.400,0,0,,2,2,1.000,4,7,11,0,0,2,0,3,6,+6,Los Angeles Clippers,Memphis Grizzlies,2024-01-12
6,Amir Coffey,25:46,6,6,1.000,1,1,1.000,0,1,.000,0,2,2,1,2,0,1,0,13,-4,Los Angeles Clippers,Memphis Grizzlies,2024-01-12
7,Norman Powell,24:16,5,8,.625,0,2,.000,1,1,1.000,0,5,5,0,0,0,1,2,11,+11,Los Angeles Clippers,Memphis Grizzlies,2024-01-12
8,Daniel Theis,21:50,2,4,.500,1,1,1.000,2,4,.500,2,3,5,4,2,3,0,2,7,+14,Los Angeles Clippers,Memphis Grizzlies,2024-01-12
9,Russell Westbrook,16:00,5,11,.455,1,3,.333,1,3,.333,1,1,2,2,0,0,1,1,12,0,Los Angeles Clippers,Memphis Grizzlies,2024-01-12
10,Jordan Miller,4:13,1,2,.500,0,0,,0,0,,2,0,2,0,0,0,0,0,2,-11,Los Angeles Clippers,Memphis Grizzlies,2024-01-12
11,Brandon Boston Jr.,4:13,0,3,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0,-11,Los Angeles Clippers,Memphis Grizzlies,2024-01-12
12,Kobe Brown,4:13,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-11,Los Angeles Clippers,Memphis Grizzlies,2024-01-12
13,Bones Hyland,0:0,Los Angeles Clippers,Memphis Grizzlies,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Mason Plumlee,0:0,Los Angeles Clippers,Memphis Grizzlies,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,P.J. Tucker,0:0,Los Angeles Clippers,Memphis Grizzlies,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
