,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Jaime Jaquez Jr.,38:41,.535,.533,.333,.133,3.0,10.8,7.1,21.1,1.3,0.0,11.2,20.6,111,108,0.2,Miami Heat,Golden State Warriors,2023-12-28
1,Bam Adebayo,35:30,.576,.538,.000,.308,6.6,26.5,17.1,15.7,0.0,0.0,0.0,18.5,134,106,2.7,Miami Heat,Golden State Warriors,2023-12-28
2,Tyler Herro,30:50,.658,.639,.389,.222,0.0,23.7,12.5,11.0,1.6,0.0,9.2,31.5,120,103,7.1,Miami Heat,Golden State Warriors,2023-12-28
3,R.J. Hampton,24:53,.509,.500,.333,.333,9.4,0.0,4.4,15.1,0.0,0.0,12.7,14.1,115,115,-5.0,Miami Heat,Golden State Warriors,2023-12-28
4,Haywood Highsmith,18:16,.500,.500,.667,.000,0.0,0.0,0.0,0.0,2.7,0.0,0.0,7.3,104,109,-6.6,Miami Heat,Golden State Warriors,2023-12-28
6,Duncan Robinson,29:51,.227,.227,.545,.000,3.9,3.5,3.7,15.8,0.0,0.0,0.0,16.4,77,114,-11.9,Miami Heat,Golden State Warriors,2023-12-28
7,Jamal Cain,28:28,.605,.571,.357,.143,4.1,18.3,11.6,0.0,3.5,0.0,6.3,24.9,116,101,2.9,Miami Heat,Golden State Warriors,2023-12-28
8,Nikola Jović,19:32,.764,.800,.200,1.000,12.0,5.3,8.5,21.6,2.6,4.5,0.0,16.4,169,105,12.3,Miami Heat,Golden State Warriors,2023-12-28
9,Kevin Love,12:53,.633,.500,.600,.600,0.0,56.7,30.0,40.8,0.0,0.0,13.7,25.3,131,95,15.3,Miami Heat,Golden State Warriors,2023-12-28
10,Cole Swider,1:06,1.000,1.000,.000,.000,100.0,0.0,50.2,0.0,0.0,0.0,0.0,40.5,208,115,52.7,Miami Heat,Golden State Warriors,2023-12-28
11,Thomas Bryant,0:0,Miami Heat,Golden State Warriors,2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Josh Richardson,Did Not Dress,Miami Heat,Golden State Warriors,2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
