,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Kyle Kuzma,36:14,5,16,.313,1,5,.200,2,2,1.000,0,4,4,1,0,0,0,5,13,-7,Miami Heat,Washington Wizards,2024-02-02
1,Deni Avdija,34:59,6,8,.750,1,2,.500,2,3,.667,1,7,8,2,0,0,3,5,15,-1,Miami Heat,Washington Wizards,2024-02-02
2,Jordan Poole,32:36,6,21,.286,2,14,.143,2,3,.667,0,4,4,10,2,1,1,3,16,-3,Miami Heat,Washington Wizards,2024-02-02
3,Daniel Gafford,32:10,4,8,.500,0,0,,3,4,.750,4,10,14,2,1,1,1,4,11,+14,Miami Heat,Washington Wizards,2024-02-02
4,Tyus Jones,25:53,2,7,.286,0,2,.000,2,2,1.000,0,1,1,6,1,0,1,2,6,-15,Miami Heat,Washington Wizards,2024-02-02
6,Corey Kispert,31:28,10,18,.556,6,14,.429,0,1,.000,0,4,4,2,0,0,0,3,26,-6,Miami Heat,Washington Wizards,2024-02-02
7,Bilal Coulibaly,25:12,1,4,.250,0,2,.000,3,3,1.000,0,4,4,3,1,1,1,2,5,-19,Miami Heat,Washington Wizards,2024-02-02
8,Landry Shamet,13:09,1,5,.200,0,2,.000,3,3,1.000,0,2,2,1,0,0,1,1,5,-7,Miami Heat,Washington Wizards,2024-02-02
9,Delon Wright,6:14,1,2,.500,1,1,1.000,0,0,,1,1,2,1,0,1,0,0,3,+6,Miami Heat,Washington Wizards,2024-02-02
10,Johnny Davis,1:58,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,+1,Miami Heat,Washington Wizards,2024-02-02
11,Anthony Gill,0:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3,Miami Heat,Washington Wizards,2024-02-02
12,Patrick Baldwin Jr.,0:0,Miami Heat,Washington Wizards,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jules Bernard,0:0,Miami Heat,Washington Wizards,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Eugene Omoruyi,0:0,Miami Heat,Washington Wizards,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
