,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Devin Vassell,34:59,.555,.500,.263,.316,3.3,13.7,8.5,17.9,0.0,2.2,18.8,32.2,97,123,-8.0,Washington Wizards,San Antonio Spurs,2024-01-29
1,Tre Jones,32:31,.458,.458,.167,.000,0.0,7.4,3.6,33.2,0.0,0.0,0.0,15.6,121,126,-5.5,Washington Wizards,San Antonio Spurs,2024-01-29
2,Victor Wembanyama,30:46,.530,.474,.211,.211,11.4,31.2,21.2,21.5,1.6,7.7,16.2,34.0,102,112,-0.8,Washington Wizards,San Antonio Spurs,2024-01-29
3,Jeremy Sochan,26:17,.143,.143,.286,.000,8.9,13.7,11.3,4.4,1.8,0.0,0.0,11.3,61,120,-15.2,Washington Wizards,San Antonio Spurs,2024-01-29
4,Julian Champagnie,20:00,.615,.750,.500,.500,0.0,6.0,3.0,5.9,0.0,7.9,29.1,7.3,85,122,-4.7,Washington Wizards,San Antonio Spurs,2024-01-29
6,Keldon Johnson,30:41,.643,.600,.500,.200,0.0,19.6,9.7,13.3,4.7,0.0,15.5,17.8,113,113,0.6,Washington Wizards,San Antonio Spurs,2024-01-29
7,Cedi Osman,28:32,.833,.833,.500,.000,8.2,4.2,6.2,11.4,3.4,0.0,0.0,17.8,164,120,10.5,Washington Wizards,San Antonio Spurs,2024-01-29
8,Dominick Barlow,14:17,.515,.333,.000,.667,8.2,8.4,8.3,42.4,0.0,0.0,20.5,14.5,127,124,-4.0,Washington Wizards,San Antonio Spurs,2024-01-29
9,Blake Wesley,11:59,.717,.625,.250,.500,0.0,10.0,4.9,22.9,12.1,6.6,17.0,20.8,129,94,14.9,Washington Wizards,San Antonio Spurs,2024-01-29
10,Doug McDermott,9:56,.750,.750,1.000,.000,11.8,0.0,6.0,14.5,0.0,0.0,0.0,17.0,156,127,2.5,Washington Wizards,San Antonio Spurs,2024-01-29
