,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Tyrese Maxey,40:18,5,13,.385,3,6,.500,6,6,1.000,0,4,4,8,2,0,2,1,19,+1,Philadelphia76ers,Atlanta Hawks,2023-11-17
1,Tobias Harris,38:21,12,20,.600,3,5,.600,2,2,1.000,1,9,10,4,1,0,1,1,29,-4,Philadelphia76ers,Atlanta Hawks,2023-11-17
2,Joel Embiid,36:33,10,19,.526,1,3,.333,11,11,1.000,2,5,7,8,2,0,4,3,32,+16,Philadelphia76ers,Atlanta Hawks,2023-11-17
3,De'Anthony Melton,35:58,5,13,.385,3,7,.429,1,2,.500,1,3,4,5,2,1,3,2,14,+12,Philadelphia76ers,Atlanta Hawks,2023-11-17
4,Robert Covington,20:25,2,4,.500,2,2,1.000,0,0,,4,3,7,3,1,1,1,4,6,+3,Philadelphia76ers,Atlanta Hawks,2023-11-17
6,Jaden Springer,22:12,3,7,.429,0,2,.000,2,2,1.000,3,0,3,2,1,2,3,3,8,0,Philadelphia76ers,Atlanta Hawks,2023-11-17
7,Danuel House Jr.,18:22,5,8,.625,1,4,.250,3,3,1.000,1,2,3,1,0,0,1,1,14,+10,Philadelphia76ers,Atlanta Hawks,2023-11-17
8,Patrick Beverley,14:12,0,1,.000,0,1,.000,2,2,1.000,0,2,2,1,0,0,0,3,2,+16,Philadelphia76ers,Atlanta Hawks,2023-11-17
9,Paul Reed,11:27,1,3,.333,0,0,,0,0,,1,1,2,0,0,0,0,1,2,-6,Philadelphia76ers,Atlanta Hawks,2023-11-17
10,Marcus Morris,2:11,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,+2,Philadelphia76ers,Atlanta Hawks,2023-11-17
11,Mo Bamba,0:0,Philadelphia76ers,Atlanta Hawks,2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Furkan Korkmaz,0:0,Philadelphia76ers,Atlanta Hawks,2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,KJ Martin,0:0,Philadelphia76ers,Atlanta Hawks,2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
