,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Zion Williamson,29:04,.673,.571,.000,.500,3.4,4.1,3.8,12.3,1.6,0.0,22.6,31.8,108,137,-2.4,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
1,Brandon Ingram,27:52,.604,.556,.111,.444,0.0,25.8,11.7,7.0,0.0,0.0,4.4,33.8,117,138,1.4,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
2,Jonas Valančiūnas,23:42,.813,.813,.375,.000,4.2,45.6,23.0,43.6,0.0,0.0,0.0,14.1,176,136,13.7,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
3,CJ McCollum,22:33,.444,.357,.571,.286,0.0,5.3,2.4,23.8,0.0,4.6,20.2,18.3,89,137,-7.0,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
4,Herbert Jones,19:37,.500,.500,.444,.000,0.0,0.0,0.0,0.0,0.0,5.3,0.0,19.2,99,136,-7.7,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
6,Jordan Hawkins,29:20,.368,.300,.600,.200,3.4,24.5,13.0,4.5,0.0,0.0,21.6,19.8,67,138,-12.4,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
7,Jose Alvarado,20:46,.694,.500,.000,1.000,0.0,5.8,2.6,12.3,4.4,0.0,0.0,5.8,161,129,-1.0,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
8,Dyson Daniels,17:59,.000,.000,.000,.000,0.0,13.3,6.1,20.0,2.6,5.8,66.7,7.0,47,129,-4.1,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
9,Larry Nance Jr.,17:30,.727,.667,.500,.333,11.4,20.6,15.6,0.0,0.0,0.0,0.0,16.4,155,138,1.7,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
10,Naji Marshall,15:14,.463,.500,.000,1.000,6.6,0.0,3.6,10.3,3.0,0.0,10.4,26.5,92,133,-7.8,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
11,Jeremiah Robinson-Earl,6:48,.769,.667,.333,1.667,44.1,0.0,24.1,0.0,0.0,0.0,0.0,32.0,173,141,14.2,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
12,Cody Zeller,6:48,.266,.000,.000,2.000,0.0,52.9,24.1,0.0,0.0,0.0,0.0,11.6,60,135,-9.6,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
13,E.J. Liddell,2:47,,,,,0.0,86.2,39.2,0.0,0.0,0.0,,0.0,0,132,-1.6,New Orleans Pelicans,Milwaukee Bucks,2024-01-27
14,Malcolm Hill,0:0,New Orleans Pelicans,Milwaukee Bucks,2024-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Trey Murphy III,0:0,New Orleans Pelicans,Milwaukee Bucks,2024-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
