,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,LeBron James,40:07,14,27,.519,3,8,.375,2,3,.667,2,6,8,9,3,1,4,1,33,-4,Los Angeles Lakers,Dallas Mavericks,2023-12-12
1,Taurean Prince,36:56,5,6,.833,5,6,.833,0,0,,0,4,4,4,0,0,1,0,15,+5,Los Angeles Lakers,Dallas Mavericks,2023-12-12
2,Anthony Davis,36:45,15,21,.714,1,2,.500,6,10,.600,5,6,11,0,0,2,2,2,37,0,Los Angeles Lakers,Dallas Mavericks,2023-12-12
3,D'Angelo Russell,25:00,3,9,.333,1,4,.250,0,0,,0,2,2,7,0,0,2,4,7,-6,Los Angeles Lakers,Dallas Mavericks,2023-12-12
4,Cam Reddish,22:10,2,4,.500,0,0,,0,0,,1,2,3,2,0,1,2,3,4,-10,Los Angeles Lakers,Dallas Mavericks,2023-12-12
6,Austin Reaves,31:48,7,14,.500,4,7,.571,4,5,.800,0,5,5,8,0,0,3,2,22,+4,Los Angeles Lakers,Dallas Mavericks,2023-12-12
7,Rui Hachimura,28:31,3,9,.333,1,2,.500,0,0,,0,3,3,2,1,0,1,3,7,-3,Los Angeles Lakers,Dallas Mavericks,2023-12-12
8,Jaxson Hayes,12:45,0,1,.000,0,0,,0,0,,2,2,4,1,0,0,0,4,0,-1,Los Angeles Lakers,Dallas Mavericks,2023-12-12
9,Max Christie,5:57,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,+5,Los Angeles Lakers,Dallas Mavericks,2023-12-12
10,Jarred Vanderbilt,Did Not Dress,Los Angeles Lakers,Dallas Mavericks,2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Gabe Vincent,Did Not Dress,Los Angeles Lakers,Dallas Mavericks,2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Christian Wood,0:0,Los Angeles Lakers,Dallas Mavericks,2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
