,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Pascal Siakam,34:45,.699,.708,.250,.167,0.0,19.7,8.9,17.9,2.8,0.0,0.0,17.6,136,111,5.9,Indiana Pacers,Charlotte Hornets,2024-02-12
1,Tyrese Haliburton,34:10,.433,.433,.533,.000,3.3,20.1,10.8,48.2,0.0,0.0,16.7,25.0,95,118,-3.6,Indiana Pacers,Charlotte Hornets,2024-02-12
2,Aaron Nesmith,33:21,.653,.654,.308,.538,0.0,12.3,5.5,4.7,0.0,0.0,11.1,25.8,107,118,-4.4,Indiana Pacers,Charlotte Hornets,2024-02-12
3,Andrew Nembhard,33:11,.714,.714,.143,.000,0.0,8.3,3.7,29.1,4.4,0.0,0.0,10.0,155,109,4.9,Indiana Pacers,Charlotte Hornets,2024-02-12
4,Myles Turner,31:26,.724,.654,.385,.385,0.0,21.8,9.8,5.1,3.1,6.4,6.2,24.5,128,105,7.3,Indiana Pacers,Charlotte Hornets,2024-02-12
6,Obi Toppin,16:54,.600,.600,.800,.000,6.6,24.3,14.6,7.8,0.0,0.0,16.7,16.9,100,117,-2.4,Indiana Pacers,Charlotte Hornets,2024-02-12
7,Isaiah Jackson,16:34,.515,.667,.000,.667,0.0,16.6,7.4,8.0,5.9,6.0,0.0,11.1,101,100,1.9,Indiana Pacers,Charlotte Hornets,2024-02-12
8,T.J. McConnell,14:49,.571,.571,.000,.000,0.0,27.8,12.5,22.3,0.0,0.0,30.0,32.1,77,117,-12.5,Indiana Pacers,Charlotte Hornets,2024-02-12
9,Bennedict Mathurin,14:39,.000,.000,.250,.000,0.0,18.7,8.4,7.8,0.0,0.0,20.0,16.2,12,118,-19.9,Indiana Pacers,Charlotte Hornets,2024-02-12
10,Doug McDermott,7:39,.000,.000,1.000,.000,0.0,0.0,0.0,14.9,0.0,0.0,0.0,24.8,15,119,-28.0,Indiana Pacers,Charlotte Hornets,2024-02-12
11,Ben Sheppard,2:32,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,120,-8.4,Indiana Pacers,Charlotte Hornets,2024-02-12
12,Oscar Tshiebwe,0:0,Indiana Pacers,Charlotte Hornets,2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
