,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Grant Williams,37:47,.636,.636,.909,.000,8.1,11.8,9.9,5.7,0.0,2.6,8.3,12.8,131,127,1.6,Dallas Mavericks,Milwaukee Bucks,2023-11-18
1,Luka Dončić,35:19,.630,.654,.346,.154,2.9,25.3,13.6,40.0,0.0,0.0,9.8,35.0,125,128,10.8,Dallas Mavericks,Milwaukee Bucks,2023-11-18
2,Kyrie Irving,33:42,.634,.603,.345,.138,3.0,9.9,6.3,30.3,1.4,0.0,6.1,39.1,129,126,10.2,Dallas Mavericks,Milwaukee Bucks,2023-11-18
3,Dereck Lively II,23:54,.750,.750,.000,.000,12.8,32.7,22.3,8.9,0.0,4.1,42.9,11.8,107,123,-4.8,Dallas Mavericks,Milwaukee Bucks,2023-11-18
4,Derrick Jones Jr.,19:14,.000,.000,.286,.000,10.6,34.8,22.2,4.9,0.0,0.0,22.2,18.8,27,127,-21.2,Dallas Mavericks,Milwaukee Bucks,2023-11-18
6,Tim Hardaway Jr.,26:19,.589,.571,.714,.071,0.0,8.5,4.1,9.1,0.0,0.0,6.5,23.6,116,129,0.7,Dallas Mavericks,Milwaukee Bucks,2023-11-18
7,Dwight Powell,23:36,.615,.500,.000,.500,0.0,14.2,6.8,4.2,0.0,0.0,0.0,4.2,144,129,-6.6,Dallas Mavericks,Milwaukee Bucks,2023-11-18
8,Josh Green,19:44,.500,.500,1.000,.000,5.2,17.0,10.8,15.0,0.0,0.0,0.0,6.1,147,128,-0.8,Dallas Mavericks,Milwaukee Bucks,2023-11-18
9,Dante Exum,11:17,.600,.600,.400,.000,0.0,9.9,4.7,11.1,0.0,0.0,0.0,17.8,128,129,-1.1,Dallas Mavericks,Milwaukee Bucks,2023-11-18
10,Seth Curry,9:07,.500,.500,.500,.000,0.0,12.2,5.9,0.0,0.0,0.0,0.0,8.8,103,129,-6.6,Dallas Mavericks,Milwaukee Bucks,2023-11-18
11,Jaden Hardy,0:0,Dallas Mavericks,Milwaukee Bucks,2023-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Richaun Holmes,0:0,Dallas Mavericks,Milwaukee Bucks,2023-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Markieff Morris,0:0,Dallas Mavericks,Milwaukee Bucks,2023-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Olivier-Maxence Prosper,0:0,Dallas Mavericks,Milwaukee Bucks,2023-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
