,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Victor Wembanyama,34:54,12,21,.571,3,7,.429,2,4,.500,1,8,9,4,1,4,3,5,29,+3,Minnesota Timberwolves,San Antonio Spurs,2023-11-10
1,Devin Vassell,34:39,8,16,.500,6,11,.545,7,9,.778,0,3,3,4,1,0,1,1,29,+2,Minnesota Timberwolves,San Antonio Spurs,2023-11-10
2,Keldon Johnson,33:15,2,10,.200,0,3,.000,2,4,.500,0,5,5,1,0,0,1,2,6,-9,Minnesota Timberwolves,San Antonio Spurs,2023-11-10
3,Jeremy Sochan,29:42,6,11,.545,1,1,1.000,1,2,.500,3,4,7,5,3,0,6,3,14,-8,Minnesota Timberwolves,San Antonio Spurs,2023-11-10
4,Zach Collins,24:01,5,6,.833,1,2,.500,0,0,,1,1,2,5,0,1,1,5,11,-2,Minnesota Timberwolves,San Antonio Spurs,2023-11-10
6,Tre Jones,25:48,4,8,.500,0,1,.000,0,0,,0,4,4,4,1,1,2,1,8,+7,Minnesota Timberwolves,San Antonio Spurs,2023-11-10
7,Malaki Branham,16:11,3,11,.273,0,4,.000,0,0,,0,2,2,1,2,0,0,0,6,-13,Minnesota Timberwolves,San Antonio Spurs,2023-11-10
8,Cedi Osman,16:05,1,2,.500,0,1,.000,0,0,,0,0,0,2,1,0,0,1,2,-14,Minnesota Timberwolves,San Antonio Spurs,2023-11-10
9,Doug McDermott,14:16,1,4,.250,1,3,.333,0,0,,0,0,0,1,0,0,0,2,3,+3,Minnesota Timberwolves,San Antonio Spurs,2023-11-10
10,Charles Bassey,11:09,1,3,.333,0,1,.000,0,0,,2,4,6,2,0,2,0,1,2,-4,Minnesota Timberwolves,San Antonio Spurs,2023-11-10
11,Dominick Barlow,0:0,Minnesota Timberwolves,San Antonio Spurs,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Julian Champagnie,0:0,Minnesota Timberwolves,San Antonio Spurs,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Devonte' Graham,0:0,Minnesota Timberwolves,San Antonio Spurs,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Sandro Mamukelashvili,0:0,Minnesota Timberwolves,San Antonio Spurs,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Blake Wesley,0:0,Minnesota Timberwolves,San Antonio Spurs,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
