,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Tobias Harris,37:49,10,18,.556,2,4,.500,4,4,1.000,6,4,10,2,2,0,2,2,26,-15,Philadelphia76ers,Golden State Warriors,2024-01-30
1,Kelly Oubre Jr.,34:36,7,14,.500,0,3,.000,1,2,.500,3,3,6,0,1,0,2,2,15,-15,Philadelphia76ers,Golden State Warriors,2024-01-30
2,Joel Embiid,29:48,5,18,.278,2,6,.333,2,2,1.000,1,6,7,2,2,0,8,5,14,-21,Philadelphia76ers,Golden State Warriors,2024-01-30
3,Danuel House Jr.,29:08,1,4,.250,1,3,.333,4,4,1.000,1,0,1,0,2,0,0,2,7,-21,Philadelphia76ers,Golden State Warriors,2024-01-30
4,Patrick Beverley,27:35,4,12,.333,2,4,.500,2,2,1.000,2,3,5,2,2,1,1,4,12,-19,Philadelphia76ers,Golden State Warriors,2024-01-30
6,KJ Martin,26:25,1,2,.500,0,1,.000,0,3,.000,0,2,2,0,1,1,2,3,2,+16,Philadelphia76ers,Golden State Warriors,2024-01-30
7,Furkan Korkmaz,22:12,6,8,.750,5,6,.833,2,3,.667,0,2,2,3,0,0,0,1,19,+5,Philadelphia76ers,Golden State Warriors,2024-01-30
8,Jaden Springer,21:02,4,7,.571,1,3,.333,1,1,1.000,0,5,5,2,4,0,1,4,10,+8,Philadelphia76ers,Golden State Warriors,2024-01-30
9,Paul Reed,9:53,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,+3,Philadelphia76ers,Golden State Warriors,2024-01-30
10,Ricky Council IV,1:32,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-1,Philadelphia76ers,Golden State Warriors,2024-01-30
11,Mo Bamba,0:0,Philadelphia76ers,Golden State Warriors,2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Marcus Morris,Did Not Dress,Philadelphia76ers,Golden State Warriors,2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Terquavion Smith,0:0,Philadelphia76ers,Golden State Warriors,2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
