,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Aaron Gordon,31:37,4,11,.364,0,2,.000,3,6,.500,2,2,4,5,1,2,1,2,11,-18,Denver Nuggets,Cleveland Cavaliers,2023-11-19
1,Kentavious Caldwell-Pope,30:39,2,9,.222,1,5,.200,4,4,1.000,2,0,2,2,1,1,1,1,9,-13,Denver Nuggets,Cleveland Cavaliers,2023-11-19
2,Nikola Jokić,27:49,8,13,.615,0,0,,2,5,.400,1,9,10,7,1,1,3,5,18,-16,Denver Nuggets,Cleveland Cavaliers,2023-11-19
3,Michael Porter Jr.,27:23,7,15,.467,5,9,.556,2,2,1.000,1,5,6,0,1,0,2,2,21,-31,Denver Nuggets,Cleveland Cavaliers,2023-11-19
4,Reggie Jackson,21:01,3,5,.600,1,1,1.000,0,0,,0,0,0,1,2,0,2,2,7,-28,Denver Nuggets,Cleveland Cavaliers,2023-11-19
6,Christian Braun,25:17,6,11,.545,1,1,1.000,0,0,,0,2,2,0,0,0,0,1,13,+3,Denver Nuggets,Cleveland Cavaliers,2023-11-19
7,Julian Strawther,19:52,2,6,.333,1,3,.333,2,2,1.000,0,2,2,1,0,1,0,4,7,+8,Denver Nuggets,Cleveland Cavaliers,2023-11-19
8,Jalen Pickett,19:03,2,4,.500,2,3,.667,2,2,1.000,0,2,2,3,1,0,1,0,8,+7,Denver Nuggets,Cleveland Cavaliers,2023-11-19
9,Justin Holiday,17:21,2,3,.667,2,3,.667,0,0,,0,1,1,1,0,0,0,2,6,+1,Denver Nuggets,Cleveland Cavaliers,2023-11-19
10,Zeke Nnaji,14:17,3,4,.750,1,1,1.000,2,2,1.000,3,1,4,1,0,0,1,2,9,+7,Denver Nuggets,Cleveland Cavaliers,2023-11-19
11,Collin Gillespie,2:50,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+10,Denver Nuggets,Cleveland Cavaliers,2023-11-19
12,Hunter Tyson,2:50,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,+10,Denver Nuggets,Cleveland Cavaliers,2023-11-19
13,DeAndre Jordan,0:0,Denver Nuggets,Cleveland Cavaliers,2023-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Braxton Key,0:0,Denver Nuggets,Cleveland Cavaliers,2023-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Peyton Watson,0:0,Denver Nuggets,Cleveland Cavaliers,2023-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
