,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Fred VanVleet,39:34,.656,.600,.467,.267,2.4,9.3,5.9,30.9,0.0,0.0,15.2,21.2,122,113,3.7,Houston Rockets,Los Angeles Lakers,2023-12-02
1,Alperen Şengün,33:44,.406,.380,.320,.080,8.5,27.4,18.1,28.9,2.9,4.6,0.0,32.6,98,99,9.2,Houston Rockets,Los Angeles Lakers,2023-12-02
2,Dillon Brooks,33:09,.556,.556,.444,.000,2.9,2.8,2.8,4.8,0.0,0.0,10.0,12.8,103,114,-5.8,Houston Rockets,Los Angeles Lakers,2023-12-02
3,Jalen Green,32:12,.315,.300,.400,.133,3.0,17.2,10.2,9.9,0.0,0.0,27.4,28.9,53,111,-16.9,Houston Rockets,Los Angeles Lakers,2023-12-02
4,Jabari Smith Jr.,29:47,.635,.571,.429,.286,3.2,24.8,14.2,16.4,3.2,7.8,27.6,15.5,100,95,3.7,Houston Rockets,Los Angeles Lakers,2023-12-02
6,Tari Eason,19:47,.510,.400,.200,.400,9.7,23.3,16.7,15.6,2.4,3.9,14.5,14.8,110,101,2.7,Houston Rockets,Los Angeles Lakers,2023-12-02
7,Jae'Sean Tate,14:10,.500,.500,.000,.000,0.0,13.0,6.6,0.0,0.0,0.0,0.0,6.0,100,112,-8.0,Houston Rockets,Los Angeles Lakers,2023-12-02
8,Aaron Holiday,14:04,.917,.917,.333,.000,6.8,0.0,3.3,54.1,0.0,0.0,0.0,18.1,187,115,16.5,Houston Rockets,Los Angeles Lakers,2023-12-02
9,Jeff Green,11:11,.000,.000,.000,.000,0.0,8.3,4.2,0.0,0.0,0.0,50.0,15.2,0,112,-26.6,Houston Rockets,Los Angeles Lakers,2023-12-02
10,Nate Hinton,3:05,.000,.000,.000,.000,0.0,59.9,30.5,0.0,0.0,0.0,0.0,13.8,0,100,-20.8,Houston Rockets,Los Angeles Lakers,2023-12-02
11,Jock Landale,3:05,,,,,0.0,0.0,0.0,0.0,0.0,25.1,,0.0,0,94,5.6,Houston Rockets,Los Angeles Lakers,2023-12-02
12,Jermaine Samuels,3:05,,,,,0.0,59.9,30.5,0.0,0.0,0.0,,0.0,0,102,-3.3,Houston Rockets,Los Angeles Lakers,2023-12-02
13,Cam Whitmore,3:05,.539,.500,.000,3.000,31.1,59.9,45.8,76.2,0.0,0.0,0.0,64.0,128,102,33.2,Houston Rockets,Los Angeles Lakers,2023-12-02
14,Reggie Bullock,0:0,Houston Rockets,Los Angeles Lakers,2023-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Boban Marjanović,0:0,Houston Rockets,Los Angeles Lakers,2023-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
