,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jrue Holiday,20:50,1,3,.333,0,0,,0,0,,0,3,3,1,1,1,0,0,2,+14,Detroit Pistons,Boston Celtics,2023-12-28
1,Jayson Tatum,19:37,6,15,.400,0,3,.000,3,4,.750,0,2,2,5,3,0,1,3,15,+20,Detroit Pistons,Boston Celtics,2023-12-28
2,Derrick White,19:20,5,7,.714,1,2,.500,0,0,,0,2,2,5,0,2,0,0,11,+18,Detroit Pistons,Boston Celtics,2023-12-28
3,Al Horford,19:20,3,4,.750,2,3,.667,0,0,,0,2,2,1,0,1,0,0,8,+18,Detroit Pistons,Boston Celtics,2023-12-28
4,Kristaps Porziņģis,19:37,8,11,.727,3,5,.600,4,5,.800,0,5,5,0,0,0,0,1,23,+20,Detroit Pistons,Boston Celtics,2023-12-28
6,Payton Pritchard,9:03,0,2,.000,0,0,,0,0,,1,1,2,1,0,0,0,0,0,0,Detroit Pistons,Boston Celtics,2023-12-28
7,Neemias Queta,9:03,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,0,1,2,0,Detroit Pistons,Boston Celtics,2023-12-28
8,Sam Hauser,3:10,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,1,0,0,+5,Detroit Pistons,Boston Celtics,2023-12-28
9,Oshae Brissett, ,Detroit Pistons,Boston Celtics,2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Dalano Banton,0:0,Detroit Pistons,Boston Celtics,2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Luke Kornet,0:0,Detroit Pistons,Boston Celtics,2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Svi Mykhailiuk,0:0,Detroit Pistons,Boston Celtics,2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Lamar Stevens,0:0,Detroit Pistons,Boston Celtics,2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
