,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Jalen Green,38:05,.473,.425,.250,.250,2.5,25.2,12.5,5.3,0.0,3.5,15.3,31.3,82,114,-6.6,Golden State Warriors,Houston Rockets,2023-10-29
1,Jabari Smith Jr.,34:08,.583,.583,.500,.000,5.5,21.1,12.4,27.5,3.0,0.0,7.7,17.4,120,110,6.6,Golden State Warriors,Houston Rockets,2023-10-29
2,Dillon Brooks,34:00,.551,.500,.500,.200,0.0,14.1,6.2,10.0,0.0,0.0,0.0,14.6,117,119,-4.4,Golden State Warriors,Houston Rockets,2023-10-29
3,Alperen Şengün,33:11,.567,.500,.133,.267,11.3,3.6,7.9,42.4,0.0,0.0,0.0,23.0,135,122,8.3,Golden State Warriors,Houston Rockets,2023-10-29
4,Fred VanVleet,32:20,.288,.231,.538,.154,0.0,0.0,0.0,19.1,3.2,0.0,0.0,19.6,75,115,-6.8,Golden State Warriors,Houston Rockets,2023-10-29
6,Jae'Sean Tate,21:41,.436,.333,.333,.333,8.7,33.2,19.5,7.5,4.7,12.3,12.7,16.6,95,96,3.6,Golden State Warriors,Houston Rockets,2023-10-29
7,Jeff Green,21:01,.381,.286,.286,.286,4.5,11.4,7.5,15.5,0.0,6.3,0.0,17.1,97,116,-2.4,Golden State Warriors,Houston Rockets,2023-10-29
8,Amen Thompson,19:32,.765,.700,.400,.400,0.0,24.6,10.8,0.0,2.6,0.0,0.0,13.7,151,110,2.2,Golden State Warriors,Houston Rockets,2023-10-29
9,Reggie Bullock,6:02,.000,.000,1.000,.000,0.0,19.9,8.7,0.0,0.0,0.0,33.3,22.7,0,117,-31.4,Golden State Warriors,Houston Rockets,2023-10-29
10,Tari Eason,0:0,Golden State Warriors,Houston Rockets,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Aaron Holiday,0:0,Golden State Warriors,Houston Rockets,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Boban Marjanović,0:0,Golden State Warriors,Houston Rockets,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jermaine Samuels,0:0,Golden State Warriors,Houston Rockets,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Cam Whitmore,0:0,Golden State Warriors,Houston Rockets,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Jeenathan Williams,0:0,Golden State Warriors,Houston Rockets,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
