,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Donovan Mitchell,35:43,.458,.353,.353,.353,0.0,14.4,8.6,30.8,0.0,2.4,4.8,26.4,107,100,-3.3,Cleveland Cavaliers,Atlanta Hawks,2024-01-20
1,Jarrett Allen,33:26,.788,.750,.000,.250,3.8,25.6,16.8,8.4,4.4,7.8,31.1,17.6,107,82,5.0,Cleveland Cavaliers,Atlanta Hawks,2024-01-20
2,Isaac Okoro,33:11,.581,.611,.333,.333,0.0,12.9,7.7,8.1,2.9,0.0,16.2,17.0,95,95,-2.4,Cleveland Cavaliers,Atlanta Hawks,2024-01-20
3,Dean Wade,25:33,1.214,1.214,.857,.000,4.9,13.4,10.0,0.0,1.9,0.0,0.0,12.5,213,98,16.5,Cleveland Cavaliers,Atlanta Hawks,2024-01-20
4,Max Strus,20:21,.597,.550,.400,.200,12.4,4.2,7.5,52.9,2.4,0.0,15.5,28.9,125,100,9.5,Cleveland Cavaliers,Atlanta Hawks,2024-01-20
6,Sam Merrill,30:06,.547,.531,.875,.063,0.0,11.4,6.8,28.6,0.0,0.0,5.7,26.5,110,102,1.9,Cleveland Cavaliers,Atlanta Hawks,2024-01-20
7,Georges Niang,21:19,.778,.778,.889,.000,0.0,20.1,12.0,14.2,0.0,4.1,0.0,19.3,141,96,11.7,Cleveland Cavaliers,Atlanta Hawks,2024-01-20
8,Craig Porter Jr.,20:36,.515,.333,.333,.667,0.0,20.8,12.4,17.2,0.0,0.0,43.6,15.3,79,99,-10.1,Cleveland Cavaliers,Atlanta Hawks,2024-01-20
9,Tristan Thompson,14:13,.750,.750,.250,.000,0.0,30.1,18.0,20.5,0.0,6.1,0.0,12.9,156,92,10.9,Cleveland Cavaliers,Atlanta Hawks,2024-01-20
10,Damian Jones,2:46,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,107,-6.2,Cleveland Cavaliers,Atlanta Hawks,2024-01-20
11,Pete Nance,2:46,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,107,-39.5,Cleveland Cavaliers,Atlanta Hawks,2024-01-20
12,Caris LeVert,Did Not Dress,Cleveland Cavaliers,Atlanta Hawks,2024-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
