,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Trae Young,34:28,.470,.333,.333,.750,0.0,3.7,1.9,66.8,2.9,0.0,15.8,26.0,121,127,1.9,New York Knicks,Atlanta Hawks,2023-11-15
1,Dejounte Murray,32:27,.488,.500,.250,.250,0.0,19.5,10.3,9.2,1.6,0.0,7.0,20.9,95,124,-8.0,New York Knicks,Atlanta Hawks,2023-11-15
2,Jalen Johnson,31:00,1.000,1.000,.444,.000,0.0,20.4,10.8,0.0,0.0,5.2,25.0,18.3,117,125,4.5,New York Knicks,Atlanta Hawks,2023-11-15
3,De'Andre Hunter,26:27,.357,.357,.429,.000,5.3,4.8,5.0,4.9,0.0,0.0,12.5,14.3,78,133,-13.2,New York Knicks,Atlanta Hawks,2023-11-15
4,Clint Capela,26:25,.680,.800,.000,.400,0.0,14.3,7.6,5.4,3.8,6.1,0.0,10.5,131,117,3.0,New York Knicks,Atlanta Hawks,2023-11-15
6,Bogdan Bogdanović,29:19,.756,.667,.733,.533,4.8,8.6,6.8,17.6,3.5,2.7,5.1,31.5,148,122,12.6,New York Knicks,Atlanta Hawks,2023-11-15
7,Saddiq Bey,28:26,.800,.800,.500,.000,5.0,4.4,4.7,11.6,3.6,0.0,16.7,20.0,127,125,3.8,New York Knicks,Atlanta Hawks,2023-11-15
8,Onyeka Okongwu,21:34,.694,.500,.000,1.000,13.1,23.4,18.5,6.1,2.4,3.7,41.0,21.4,96,119,-8.2,New York Knicks,Atlanta Hawks,2023-11-15
9,Wesley Matthews,9:54,1.500,1.500,1.000,.000,14.3,25.5,20.2,13.4,5.1,0.0,0.0,4.8,255,113,13.9,New York Knicks,Atlanta Hawks,2023-11-15
10,Bruno Fernando,0:0,New York Knicks,Atlanta Hawks,2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Trent Forrest,0:0,New York Knicks,Atlanta Hawks,2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,AJ Griffin,0:0,New York Knicks,Atlanta Hawks,2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Garrison Mathews,0:0,New York Knicks,Atlanta Hawks,2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Patty Mills,0:0,New York Knicks,Atlanta Hawks,2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
