,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Cade Cunningham,34:01,6,14,.429,1,5,.200,3,3,1.000,0,4,4,10,2,1,5,2,16,-1,Memphis Grizzlies,Detroit Pistons,2023-12-06
1,Bojan Bogdanović,32:04,8,15,.533,4,8,.500,2,2,1.000,0,4,4,7,3,0,2,0,22,-1,Memphis Grizzlies,Detroit Pistons,2023-12-06
2,Jalen Duren,30:08,8,12,.667,0,0,,1,1,1.000,1,10,11,0,0,1,2,1,17,+2,Memphis Grizzlies,Detroit Pistons,2023-12-06
3,Isaiah Stewart,27:57,3,7,.429,1,3,.333,2,2,1.000,2,5,7,1,0,0,1,5,9,-4,Memphis Grizzlies,Detroit Pistons,2023-12-06
4,Killian Hayes,27:06,5,13,.385,1,3,.333,1,1,1.000,2,2,4,4,1,0,3,3,12,-6,Memphis Grizzlies,Detroit Pistons,2023-12-06
6,Jaden Ivey,23:45,4,8,.500,1,3,.333,0,0,,0,3,3,2,3,2,1,0,9,-10,Memphis Grizzlies,Detroit Pistons,2023-12-06
7,Isaiah Livers,18:39,2,5,.400,1,4,.250,0,0,,0,1,1,1,0,0,0,2,5,-17,Memphis Grizzlies,Detroit Pistons,2023-12-06
8,Alec Burks,17:06,1,6,.167,1,5,.200,0,0,,0,2,2,2,0,0,1,1,3,-5,Memphis Grizzlies,Detroit Pistons,2023-12-06
9,Ausar Thompson,16:07,2,6,.333,1,4,.250,0,0,,2,2,4,0,0,0,0,0,5,-15,Memphis Grizzlies,Detroit Pistons,2023-12-06
10,James Wiseman,7:56,2,3,.667,0,0,,0,0,,1,0,1,1,0,2,1,2,4,-8,Memphis Grizzlies,Detroit Pistons,2023-12-06
11,Marcus Sasser,5:10,0,2,.000,0,0,,0,0,,0,1,1,2,0,0,0,1,0,-5,Memphis Grizzlies,Detroit Pistons,2023-12-06
12,Marvin Bagley III,0:0,Memphis Grizzlies,Detroit Pistons,2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Kevin Knox,0:0,Memphis Grizzlies,Detroit Pistons,2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
