,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Bruce Brown,28:25,3,6,.500,0,1,.000,0,0,,0,5,5,6,0,0,0,3,6,+34,Charlotte Hornets,Indiana Pacers,2023-12-20
1,Tyrese Haliburton,27:47,6,14,.429,3,9,.333,4,4,1.000,1,2,3,13,1,1,4,0,19,+32,Charlotte Hornets,Indiana Pacers,2023-12-20
2,Buddy Hield,26:14,8,13,.615,4,8,.500,5,5,1.000,2,2,4,3,1,3,2,2,25,+10,Charlotte Hornets,Indiana Pacers,2023-12-20
3,Myles Turner,25:08,5,9,.556,1,4,.250,7,7,1.000,1,5,6,0,0,2,1,2,18,+19,Charlotte Hornets,Indiana Pacers,2023-12-20
4,Obi Toppin,22:57,2,5,.400,0,3,.000,2,2,1.000,0,4,4,0,0,0,1,1,6,+25,Charlotte Hornets,Indiana Pacers,2023-12-20
6,Bennedict Mathurin,28:27,5,7,.714,4,6,.667,0,0,,0,2,2,1,1,0,2,2,14,+10,Charlotte Hornets,Indiana Pacers,2023-12-20
7,Aaron Nesmith,23:16,6,6,1.000,4,4,1.000,3,3,1.000,0,2,2,1,1,0,1,1,19,+8,Charlotte Hornets,Indiana Pacers,2023-12-20
8,T.J. McConnell,20:13,3,3,1.000,0,0,,3,4,.750,1,4,5,9,1,0,1,1,9,-1,Charlotte Hornets,Indiana Pacers,2023-12-20
9,Isaiah Jackson,14:54,4,7,.571,0,1,.000,2,3,.667,1,2,3,1,1,2,1,3,10,+9,Charlotte Hornets,Indiana Pacers,2023-12-20
10,Jordan Nwora,8:43,2,5,.400,0,1,.000,2,2,1.000,0,0,0,1,0,0,0,3,6,+1,Charlotte Hornets,Indiana Pacers,2023-12-20
11,Jalen Smith,7:58,4,4,1.000,2,2,1.000,0,0,,2,2,4,0,0,0,0,2,10,+3,Charlotte Hornets,Indiana Pacers,2023-12-20
12,James Johnson,5:58,1,1,1.000,0,0,,0,0,,0,0,0,2,0,0,0,0,2,+5,Charlotte Hornets,Indiana Pacers,2023-12-20
13,Andrew Nembhard,Did Not Dress,Charlotte Hornets,Indiana Pacers,2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
