,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Luka Dončić,35:34,6,15,.400,4,10,.400,3,5,.600,0,8,8,3,1,0,3,3,19,+17,Dallas Mavericks,Philadelphia76ers,2024-02-05
1,Kyrie Irving,34:37,10,17,.588,2,3,.667,1,1,1.000,1,4,5,8,2,1,1,4,23,+15,Dallas Mavericks,Philadelphia76ers,2024-02-05
2,Josh Green,31:36,6,9,.667,4,7,.571,4,4,1.000,1,5,6,4,2,0,1,0,20,+15,Dallas Mavericks,Philadelphia76ers,2024-02-05
3,Maxi Kleber,27:30,6,8,.750,2,4,.500,0,0,,2,2,4,5,0,1,1,0,14,+12,Dallas Mavericks,Philadelphia76ers,2024-02-05
4,Derrick Jones Jr.,14:30,2,7,.286,0,4,.000,1,2,.500,0,2,2,1,0,0,0,1,5,+4,Dallas Mavericks,Philadelphia76ers,2024-02-05
6,Grant Williams,28:17,3,5,.600,2,3,.667,6,7,.857,1,6,7,2,0,1,1,3,14,+12,Dallas Mavericks,Philadelphia76ers,2024-02-05
7,Tim Hardaway Jr.,21:44,0,8,.000,0,5,.000,0,0,,0,2,2,0,0,1,0,2,0,0,Dallas Mavericks,Philadelphia76ers,2024-02-05
8,Dwight Powell,15:49,0,1,.000,0,0,,0,0,,2,5,7,1,0,0,1,3,0,+4,Dallas Mavericks,Philadelphia76ers,2024-02-05
9,Jaden Hardy,14:39,6,10,.600,3,6,.500,2,2,1.000,0,1,1,0,0,0,1,0,17,+3,Dallas Mavericks,Philadelphia76ers,2024-02-05
10,A.J. Lawson,4:41,3,3,1.000,0,0,,0,2,.000,0,0,0,0,0,0,0,0,6,0,Dallas Mavericks,Philadelphia76ers,2024-02-05
11,Richaun Holmes,4:41,0,0,,0,0,,0,0,,0,1,1,2,0,0,0,0,0,0,Dallas Mavericks,Philadelphia76ers,2024-02-05
12,Olivier-Maxence Prosper,3:11,0,2,.000,0,0,,0,0,,1,0,1,0,1,0,0,0,0,-1,Dallas Mavericks,Philadelphia76ers,2024-02-05
13,Brandon Williams,3:11,0,2,.000,0,1,.000,0,0,,0,0,0,2,0,0,0,0,0,-1,Dallas Mavericks,Philadelphia76ers,2024-02-05
14,Seth Curry,0:0,Dallas Mavericks,Philadelphia76ers,2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Markieff Morris,0:0,Dallas Mavericks,Philadelphia76ers,2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
