,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Kevin Durant,42:37,4,11,.364,1,3,.333,7,7,1.000,1,7,8,7,0,1,6,2,16,-5,Dallas Mavericks,Phoenix Suns,2023-12-25
1,Devin Booker,40:25,6,14,.429,1,4,.250,7,10,.700,0,3,3,10,1,1,3,5,20,-18,Dallas Mavericks,Phoenix Suns,2023-12-25
2,Grayson Allen,39:29,12,22,.545,8,17,.471,0,0,,1,3,4,4,1,0,2,4,32,-5,Dallas Mavericks,Phoenix Suns,2023-12-25
3,Eric Gordon,36:43,6,12,.500,2,7,.286,0,0,,0,1,1,2,0,0,0,3,14,-17,Dallas Mavericks,Phoenix Suns,2023-12-25
4,Drew Eubanks,17:06,1,3,.333,0,0,,0,0,,2,5,7,0,1,0,1,3,2,-14,Dallas Mavericks,Phoenix Suns,2023-12-25
6,Chimezie Metu,33:33,9,18,.500,2,6,.333,3,4,.750,6,13,19,2,1,0,3,1,23,-3,Dallas Mavericks,Phoenix Suns,2023-12-25
7,Josh Okogie,12:20,0,5,.000,0,3,.000,1,2,.500,1,1,2,2,1,0,0,2,1,-7,Dallas Mavericks,Phoenix Suns,2023-12-25
8,Jordan Goodwin,10:34,0,3,.000,0,1,.000,2,2,1.000,3,0,3,1,0,0,0,0,2,+3,Dallas Mavericks,Phoenix Suns,2023-12-25
9,Udoka Azubuike,4:00,2,2,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,4,+2,Dallas Mavericks,Phoenix Suns,2023-12-25
10,Nassir Little,3:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-6,Dallas Mavericks,Phoenix Suns,2023-12-25
11,Keita Bates-Diop,0:0,Dallas Mavericks,Phoenix Suns,2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Bol Bol,0:0,Dallas Mavericks,Phoenix Suns,2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Saben Lee,0:0,Dallas Mavericks,Phoenix Suns,2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Yuta Watanabe,0:0,Dallas Mavericks,Phoenix Suns,2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
