,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Scottie Barnes,34:19,9,15,.600,1,5,.200,4,8,.500,1,3,4,8,1,2,3,2,23,-19,Atlanta Hawks,Toronto Raptors,2023-12-15
1,Pascal Siakam,34:04,5,11,.455,2,3,.667,3,4,.750,0,5,5,4,2,0,1,1,15,-9,Atlanta Hawks,Toronto Raptors,2023-12-15
2,OG Anunoby,32:39,3,8,.375,1,4,.250,0,0,,0,2,2,4,0,0,2,0,7,-19,Atlanta Hawks,Toronto Raptors,2023-12-15
3,Dennis Schröder,31:14,3,7,.429,0,2,.000,0,0,,0,2,2,4,2,0,1,5,6,-20,Atlanta Hawks,Toronto Raptors,2023-12-15
4,Jakob Poeltl,25:20,7,7,1.000,0,0,,1,2,.500,2,6,8,0,2,1,3,4,15,-12,Atlanta Hawks,Toronto Raptors,2023-12-15
6,Gary Trent Jr.,20:28,3,8,.375,2,5,.400,0,0,,0,2,2,3,0,0,1,1,8,-11,Atlanta Hawks,Toronto Raptors,2023-12-15
7,Malachi Flynn,18:59,3,4,.750,2,2,1.000,3,4,.750,0,4,4,1,0,1,2,4,11,-3,Atlanta Hawks,Toronto Raptors,2023-12-15
8,Precious Achiuwa,17:20,4,7,.571,0,2,.000,1,2,.500,0,2,2,5,0,0,0,1,9,-9,Atlanta Hawks,Toronto Raptors,2023-12-15
9,Chris Boucher,14:44,2,4,.500,1,3,.333,2,5,.400,0,3,3,0,1,2,1,1,7,-7,Atlanta Hawks,Toronto Raptors,2023-12-15
10,Gradey Dick,2:43,1,3,.333,1,3,.333,0,0,,0,0,0,0,0,0,0,0,3,+1,Atlanta Hawks,Toronto Raptors,2023-12-15
11,Jalen McDaniels,2:43,0,3,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,+1,Atlanta Hawks,Toronto Raptors,2023-12-15
12,Garrett Temple,2:43,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+1,Atlanta Hawks,Toronto Raptors,2023-12-15
13,Thaddeus Young,2:43,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1,Atlanta Hawks,Toronto Raptors,2023-12-15
14,Otto Porter Jr.,0:0,Atlanta Hawks,Toronto Raptors,2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
