,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,OG Anunoby,39:57,.500,.500,.444,.000,0.0,2.6,1.4,9.4,0.0,0.0,10.0,11.3,102,129,-6.9,Denver Nuggets,Toronto Raptors,2023-12-20
1,Pascal Siakam,35:34,.495,.469,.313,.313,3.3,11.7,7.8,4.0,0.0,0.0,5.2,24.3,101,125,-6.2,Denver Nuggets,Toronto Raptors,2023-12-20
2,Scottie Barnes,33:04,.631,.614,.227,.182,3.5,28.4,16.7,30.1,0.0,2.2,7.8,35.0,124,118,12.0,Denver Nuggets,Toronto Raptors,2023-12-20
3,Dennis Schröder,30:50,.438,.438,.250,.000,0.0,6.8,3.6,28.4,1.7,0.0,20.0,14.6,98,123,-4.5,Denver Nuggets,Toronto Raptors,2023-12-20
4,Jakob Poeltl,19:21,.400,.400,.000,.000,12.1,16.2,14.3,19.6,0.0,7.6,16.7,13.9,102,118,-0.5,Denver Nuggets,Toronto Raptors,2023-12-20
6,Gary Trent Jr.,28:37,.581,.500,.556,.333,0.0,10.9,5.8,18.5,0.0,0.0,8.8,17.8,122,126,-0.2,Denver Nuggets,Toronto Raptors,2023-12-20
7,Precious Achiuwa,24:34,.623,.650,.200,.100,19.1,4.2,11.2,6.2,2.1,3.0,8.7,20.9,124,121,3.0,Denver Nuggets,Toronto Raptors,2023-12-20
8,Malachi Flynn,15:37,.375,.375,.375,.000,0.0,20.0,10.6,16.7,3.3,0.0,11.1,25.9,80,115,-4.4,Denver Nuggets,Toronto Raptors,2023-12-20
9,Chris Boucher,12:26,.833,.833,.333,.000,18.8,42.0,31.1,0.0,0.0,5.9,25.0,14.5,126,110,3.8,Denver Nuggets,Toronto Raptors,2023-12-20
10,Gradey Dick,0:0,Denver Nuggets,Toronto Raptors,2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Jalen McDaniels,0:0,Denver Nuggets,Toronto Raptors,2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Otto Porter Jr.,0:0,Denver Nuggets,Toronto Raptors,2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Garrett Temple,0:0,Denver Nuggets,Toronto Raptors,2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Thaddeus Young,0:0,Denver Nuggets,Toronto Raptors,2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
