,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Trae Young,40:56,11,24,.458,3,10,.300,5,7,.714,0,5,5,13,1,1,2,3,30,+2,Memphis Grizzlies,Atlanta Hawks,2023-12-23
1,Saddiq Bey,38:06,4,11,.364,3,9,.333,3,4,.750,1,5,6,2,2,0,1,2,14,-7,Memphis Grizzlies,Atlanta Hawks,2023-12-23
2,Dejounte Murray,35:25,10,15,.667,4,6,.667,2,2,1.000,1,3,4,4,2,0,3,4,26,-4,Memphis Grizzlies,Atlanta Hawks,2023-12-23
3,Clint Capela,30:20,8,11,.727,0,0,,4,4,1.000,5,7,12,1,0,2,1,2,20,+2,Memphis Grizzlies,Atlanta Hawks,2023-12-23
4,Garrison Mathews,14:15,0,3,.000,0,2,.000,0,0,,0,1,1,1,1,0,0,3,0,-6,Memphis Grizzlies,Atlanta Hawks,2023-12-23
6,Bogdan Bogdanović,34:15,6,15,.400,2,8,.250,2,3,.667,1,3,4,3,0,0,0,2,16,-1,Memphis Grizzlies,Atlanta Hawks,2023-12-23
7,Onyeka Okongwu,27:34,5,10,.500,0,2,.000,0,0,,4,3,7,4,2,2,3,4,10,-7,Memphis Grizzlies,Atlanta Hawks,2023-12-23
8,Seth Lundy,19:09,1,7,.143,1,6,.167,0,0,,1,1,2,0,0,0,0,2,3,-9,Memphis Grizzlies,Atlanta Hawks,2023-12-23
9,Kobe Bufkin,0:0,Memphis Grizzlies,Atlanta Hawks,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Bruno Fernando,0:0,Memphis Grizzlies,Atlanta Hawks,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Trent Forrest,0:0,Memphis Grizzlies,Atlanta Hawks,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Vit Krejci,0:0,Memphis Grizzlies,Atlanta Hawks,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Wesley Matthews,0:0,Memphis Grizzlies,Atlanta Hawks,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Patty Mills,0:0,Memphis Grizzlies,Atlanta Hawks,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
