,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Fred VanVleet,41:12,.349,.269,.615,.231,0.0,14.2,6.4,40.3,0.0,0.0,0.0,15.0,121,137,-3.6,Houston Rockets,Golden State Warriors,2023-11-20
1,Alperen Şengün,36:32,.595,.609,.130,.217,18.4,19.2,18.8,24.4,1.4,3.9,10.6,33.3,122,130,7.8,Houston Rockets,Golden State Warriors,2023-11-20
2,Jabari Smith Jr.,32:20,.660,.625,.417,.167,5.9,25.3,14.7,8.8,1.6,8.7,13.4,19.8,123,125,2.1,Houston Rockets,Golden State Warriors,2023-11-20
3,Dillon Brooks,30:59,.576,.538,.385,.154,6.2,7.6,6.8,8.9,0.0,0.0,6.7,20.7,122,139,-4.9,Houston Rockets,Golden State Warriors,2023-11-20
4,Jalen Green,23:25,.504,.467,.600,.133,0.0,15.0,6.8,12.9,0.0,0.0,5.9,31.1,105,137,-6.3,Houston Rockets,Golden State Warriors,2023-11-20
6,Aaron Holiday,28:24,1.028,1.100,.800,.600,0.0,16.5,7.4,4.5,7.4,0.0,0.0,9.6,200,118,12.1,Houston Rockets,Golden State Warriors,2023-11-20
7,Jae'Sean Tate,20:57,.643,.643,.286,.000,9.2,5.6,7.6,6.6,0.0,0.0,12.5,16.5,123,139,-4.4,Houston Rockets,Golden State Warriors,2023-11-20
8,Jeff Green,14:10,.512,.375,.750,.500,6.8,0.0,3.7,8.3,0.0,0.0,0.0,14.8,133,141,-2.8,Houston Rockets,Golden State Warriors,2023-11-20
9,Reggie Bullock,7:47,.000,.000,1.000,.000,12.3,60.2,33.9,0.0,0.0,0.0,0.0,11.1,42,126,-13.9,Houston Rockets,Golden State Warriors,2023-11-20
10,Jock Landale,4:14,.000,.000,.000,.000,0.0,27.7,12.5,0.0,0.0,0.0,0.0,10.2,0,134,-17.1,Houston Rockets,Golden State Warriors,2023-11-20
11,Nate Hinton,0:0,Houston Rockets,Golden State Warriors,2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Boban Marjanović,0:0,Houston Rockets,Golden State Warriors,2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jermaine Samuels,0:0,Houston Rockets,Golden State Warriors,2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Cam Whitmore,0:0,Houston Rockets,Golden State Warriors,2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
