,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,LaMelo Ball,34:59,.556,.464,.321,.429,0.0,18.1,7.5,33.4,1.3,0.0,15.3,47.8,99,127,2.7,Milwaukee Bucks,Charlotte Hornets,2023-11-17
1,Mark Williams,31:46,.628,.571,.000,.571,16.8,39.8,26.3,9.8,1.5,0.0,0.0,11.7,150,125,2.6,Milwaukee Bucks,Charlotte Hornets,2023-11-17
2,Gordon Hayward,28:45,.111,.111,.333,.000,0.0,17.6,7.3,0.0,0.0,0.0,0.0,13.3,24,130,-18.8,Milwaukee Bucks,Charlotte Hornets,2023-11-17
3,Brandon Miller,27:28,.402,.417,.250,.083,6.5,9.2,7.6,18.6,1.7,0.0,7.4,20.8,89,127,-5.3,Milwaukee Bucks,Charlotte Hornets,2023-11-17
4,P.J. Washington,26:23,.500,.500,1.000,.000,0.0,14.4,5.9,5.2,0.0,0.0,0.0,4.8,109,130,-9.2,Milwaukee Bucks,Charlotte Hornets,2023-11-17
6,Miles Bridges,33:29,.594,.538,.385,.231,0.0,18.9,7.8,20.2,2.8,0.0,12.3,20.8,110,123,2.9,Milwaukee Bucks,Charlotte Hornets,2023-11-17
7,Ish Smith,22:31,.571,.571,.000,.000,0.0,11.2,4.6,15.0,0.0,4.8,12.5,15.1,103,127,-3.0,Milwaukee Bucks,Charlotte Hornets,2023-11-17
8,Bryce McGowens,9:47,.644,.500,.667,.667,0.0,0.0,0.0,15.3,0.0,0.0,0.0,16.9,140,132,3.0,Milwaukee Bucks,Charlotte Hornets,2023-11-17
9,Nick Smith Jr.,9:04,.167,.167,.167,.000,9.8,13.9,11.5,0.0,0.0,12.0,14.3,32.9,39,120,-21.2,Milwaukee Bucks,Charlotte Hornets,2023-11-17
10,Nick Richards,6:42,.500,.500,.000,.000,0.0,18.9,7.8,0.0,0.0,0.0,0.0,12.7,99,130,-6.8,Milwaukee Bucks,Charlotte Hornets,2023-11-17
11,JT Thor,5:30,1.000,1.000,.000,.000,0.0,23.0,9.5,0.0,0.0,0.0,0.0,7.7,200,129,-1.9,Milwaukee Bucks,Charlotte Hornets,2023-11-17
12,Théo Maledon,3:36,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11.8,0,132,-22.5,Milwaukee Bucks,Charlotte Hornets,2023-11-17
