,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Kevin Durant,40:18,.800,.800,.280,.000,3.7,18.3,12.8,9.3,0.0,5.7,7.4,30.4,143,110,12.3,Indiana Pacers,Phoenix Suns,2024-01-21
1,Bradley Beal,38:07,.722,.688,.063,.188,3.9,7.3,6.0,11.4,1.3,0.0,10.4,23.0,134,116,0.7,Indiana Pacers,Phoenix Suns,2024-01-21
2,Devin Booker,35:48,.465,.396,.292,.375,4.2,12.9,9.6,30.7,2.7,0.0,6.7,37.9,106,111,-1.6,Indiana Pacers,Phoenix Suns,2024-01-21
3,Grayson Allen,32:15,.929,.929,.571,.000,4.7,2.9,3.5,7.5,1.5,0.0,0.0,9.8,185,117,6.1,Indiana Pacers,Phoenix Suns,2024-01-21
4,Jusuf Nurkić,18:54,1.000,1.000,.000,.000,0.0,63.5,39.3,24.2,0.0,4.0,75.0,19.2,64,93,-4.9,Indiana Pacers,Phoenix Suns,2024-01-21
6,Eric Gordon,29:45,.291,.167,.833,.333,0.0,9.3,5.8,7.1,0.0,2.6,22.5,13.5,61,116,-11.3,Indiana Pacers,Phoenix Suns,2024-01-21
7,Josh Okogie,14:56,.000,.000,1.000,.000,10.0,6.2,7.7,13.7,3.3,0.0,0.0,3.0,122,112,2.5,Indiana Pacers,Phoenix Suns,2024-01-21
8,Keita Bates-Diop,12:19,,,,,12.2,7.5,9.3,8.3,4.0,0.0,100.0,3.7,91,110,0.0,Indiana Pacers,Phoenix Suns,2024-01-21
9,Drew Eubanks,10:34,.798,1.000,.000,2.000,0.0,17.5,10.8,0.0,0.0,0.0,34.7,12.4,94,114,-8.6,Indiana Pacers,Phoenix Suns,2024-01-21
10,Chimezie Metu,7:04,1.136,,,,0.0,13.1,8.1,14.5,6.9,0.0,0.0,5.6,241,100,10.2,Indiana Pacers,Phoenix Suns,2024-01-21
11,Jordan Goodwin,0:0,Indiana Pacers,Phoenix Suns,2024-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Nassir Little,0:0,Indiana Pacers,Phoenix Suns,2024-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Yuta Watanabe,0:0,Indiana Pacers,Phoenix Suns,2024-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
