,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Zion Williamson,29:33,12,16,.750,0,0,,2,2,1.000,0,3,3,5,3,1,1,2,26,+32,Sacramento Kings,New Orleans Pelicans,2023-11-20
1,Herbert Jones,27:07,7,9,.778,1,2,.500,3,4,.750,1,6,7,4,1,2,1,4,18,+39,Sacramento Kings,New Orleans Pelicans,2023-11-20
2,Brandon Ingram,25:47,11,18,.611,5,5,1.000,4,4,1.000,0,4,4,3,0,0,1,0,31,+33,Sacramento Kings,New Orleans Pelicans,2023-11-20
3,Dyson Daniels,24:37,1,4,.250,1,4,.250,0,0,,0,2,2,5,1,0,0,2,3,+28,Sacramento Kings,New Orleans Pelicans,2023-11-20
4,Jonas Valančiūnas,21:11,3,4,.750,0,0,,4,4,1.000,1,12,13,7,1,3,0,3,10,+33,Sacramento Kings,New Orleans Pelicans,2023-11-20
6,Jordan Hawkins,29:07,3,11,.273,2,5,.400,1,1,1.000,1,4,5,2,0,0,1,2,9,+8,Sacramento Kings,New Orleans Pelicans,2023-11-20
7,Naji Marshall,26:10,5,11,.455,1,5,.200,0,0,,1,6,7,4,1,0,3,2,11,+2,Sacramento Kings,New Orleans Pelicans,2023-11-20
8,Cody Zeller,23:18,4,7,.571,0,1,.000,1,4,.250,3,6,9,2,0,0,1,2,9,+12,Sacramento Kings,New Orleans Pelicans,2023-11-20
9,Jose Alvarado,15:12,2,5,.400,1,3,.333,0,0,,0,0,0,3,0,0,2,0,5,+8,Sacramento Kings,New Orleans Pelicans,2023-11-20
10,Jeremiah Robinson-Earl,11:31,1,4,.250,0,1,.000,2,2,1.000,3,2,5,1,0,0,0,1,4,-12,Sacramento Kings,New Orleans Pelicans,2023-11-20
11,Kira Lewis Jr.,6:26,1,3,.333,1,2,.500,0,0,,0,0,0,2,1,0,0,1,3,-3,Sacramento Kings,New Orleans Pelicans,2023-11-20
12,Larry Nance Jr.,0:0,Sacramento Kings,New Orleans Pelicans,2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
