,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Paul George,31:13,.694,.694,.333,.000,0.0,13.4,7.6,32.5,3.1,0.0,10.0,27.7,132,120,5.5,New York Knicks,Los Angeles Clippers,2023-12-16
1,Kawhi Leonard,30:14,.943,.906,.375,.438,4.5,20.7,13.7,20.5,3.2,0.0,0.0,27.3,191,118,23.2,New York Knicks,Los Angeles Clippers,2023-12-16
2,James Harden,28:11,.551,.417,.667,1.167,0.0,14.8,8.4,43.9,1.7,5.8,9.9,15.5,146,119,6.9,New York Knicks,Los Angeles Clippers,2023-12-16
3,Ivica Zubac,27:35,.604,.556,.000,.444,19.9,26.5,23.6,8.4,1.7,5.9,0.0,16.9,149,115,1.9,New York Knicks,Los Angeles Clippers,2023-12-16
4,Terance Mann,26:36,.697,.625,.500,.375,0.0,3.9,2.2,16.9,0.0,0.0,0.0,15.2,156,130,1.6,New York Knicks,Los Angeles Clippers,2023-12-16
6,Norman Powell,24:25,.707,.650,.200,.300,0.0,8.5,4.9,0.0,0.0,3.3,8.1,21.8,126,126,-3.4,New York Knicks,Los Angeles Clippers,2023-12-16
7,Amir Coffey,16:46,.500,.500,1.000,.000,0.0,6.2,3.5,0.0,0.0,0.0,0.0,7.7,100,129,-11.0,New York Knicks,Los Angeles Clippers,2023-12-16
8,Russell Westbrook,15:06,.571,.571,.143,.571,27.2,20.7,23.5,34.1,3.2,0.0,0.0,25.1,149,118,8.2,New York Knicks,Los Angeles Clippers,2023-12-16
9,Daniel Theis,14:57,.621,.333,.000,2.000,0.0,7.0,4.0,0.0,3.2,0.0,0.0,16.3,138,122,-8.1,New York Knicks,Los Angeles Clippers,2023-12-16
10,Brandon Boston Jr.,4:59,.500,.500,1.000,.000,0.0,41.9,23.8,47.7,0.0,0.0,0.0,26.0,133,119,5.7,New York Knicks,Los Angeles Clippers,2023-12-16
11,Kobe Brown,4:59,1.000,1.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,168,131,18.7,New York Knicks,Los Angeles Clippers,2023-12-16
12,Jordan Miller,4:59,,,,,0.0,20.9,11.9,0.0,0.0,0.0,100.0,8.7,0,125,-15.5,New York Knicks,Los Angeles Clippers,2023-12-16
13,Xavier Moon,4:59,,,,,0.0,41.9,23.8,19.3,0.0,0.0,,0.0,232,119,1.2,New York Knicks,Los Angeles Clippers,2023-12-16
14,Joshua Primo,4:59,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,16.3,60.0,43.4,33,120,-28.5,New York Knicks,Los Angeles Clippers,2023-12-16
15,P.J. Tucker,0:0,New York Knicks,Los Angeles Clippers,2023-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
