,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Trae Young,40:56,.554,.521,.417,.292,0.0,13.6,6.4,47.5,1.2,1.8,6.9,29.7,125,127,4.8,Memphis Grizzlies,Atlanta Hawks,2023-12-23
1,Saddiq Bey,38:06,.549,.500,.818,.364,2.6,14.6,8.2,6.3,2.5,0.0,7.3,15.1,115,125,-2.1,Memphis Grizzlies,Atlanta Hawks,2023-12-23
2,Dejounte Murray,35:25,.819,.800,.400,.133,2.8,9.5,5.9,17.2,2.7,0.0,15.9,22.3,137,126,6.6,Memphis Grizzlies,Atlanta Hawks,2023-12-23
3,Clint Capela,30:20,.784,.727,.000,.364,16.1,25.8,20.6,4.9,0.0,4.9,7.3,19.0,157,124,5.3,Memphis Grizzlies,Atlanta Hawks,2023-12-23
4,Garrison Mathews,14:15,.000,.000,.667,.000,0.0,7.8,3.7,7.5,3.4,0.0,0.0,8.8,24,124,-14.7,Memphis Grizzlies,Atlanta Hawks,2023-12-23
6,Bogdan Bogdanović,34:15,.490,.467,.533,.200,2.9,9.8,6.1,11.5,0.0,0.0,0.0,19.9,114,132,-5.7,Memphis Grizzlies,Atlanta Hawks,2023-12-23
7,Onyeka Okongwu,27:34,.500,.500,.200,.000,14.2,12.1,13.2,19.2,3.5,5.4,23.1,19.7,102,120,-1.7,Memphis Grizzlies,Atlanta Hawks,2023-12-23
8,Seth Lundy,19:09,.214,.214,.857,.000,5.1,5.8,5.4,0.0,0.0,0.0,0.0,15.3,60,133,-17.1,Memphis Grizzlies,Atlanta Hawks,2023-12-23
9,Kobe Bufkin,0:0,Memphis Grizzlies,Atlanta Hawks,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Bruno Fernando,0:0,Memphis Grizzlies,Atlanta Hawks,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Trent Forrest,0:0,Memphis Grizzlies,Atlanta Hawks,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Vit Krejci,0:0,Memphis Grizzlies,Atlanta Hawks,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Wesley Matthews,0:0,Memphis Grizzlies,Atlanta Hawks,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Patty Mills,0:0,Memphis Grizzlies,Atlanta Hawks,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
