,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Luka Dončić,42:25,.649,.577,.462,.423,2.9,23.2,13.1,49.2,1.1,0.0,22.6,40.2,115,126,2.5,Milwaukee Bucks,Dallas Mavericks,2024-02-03
1,Josh Green,37:47,.776,.750,.667,.167,0.0,29.3,14.7,12.3,1.2,0.0,18.9,18.0,126,126,3.2,Milwaukee Bucks,Dallas Mavericks,2024-02-03
2,Derrick Jones Jr.,35:09,.546,.500,.000,.500,3.5,10.5,7.0,3.8,2.7,0.0,12.0,10.1,109,124,-3.0,Milwaukee Bucks,Dallas Mavericks,2024-02-03
3,Maxi Kleber,33:50,.918,.909,.636,.091,0.0,10.9,5.5,9.9,2.8,0.0,14.9,17.0,148,123,6.5,Milwaukee Bucks,Dallas Mavericks,2024-02-03
4,Grant Williams,23:24,.167,.167,.333,.000,10.5,15.8,13.1,5.4,2.0,0.0,40.0,18.3,42,125,-17.1,Milwaukee Bucks,Dallas Mavericks,2024-02-03
6,Tim Hardaway Jr.,38:15,.567,.533,.533,.133,3.2,3.2,3.2,7.7,2.4,0.0,5.9,18.9,116,125,-1.9,Milwaukee Bucks,Dallas Mavericks,2024-02-03
7,Dwight Powell,18:31,1.064,1.000,.000,2.000,19.9,33.2,26.6,13.9,0.0,4.5,34.7,6.7,175,124,4.6,Milwaukee Bucks,Dallas Mavericks,2024-02-03
8,Jaden Hardy,10:39,.410,.250,.500,.500,0.0,23.1,11.6,0.0,0.0,0.0,0.0,19.6,92,128,-14.2,Milwaukee Bucks,Dallas Mavericks,2024-02-03
9,Seth Curry,0:0,Milwaukee Bucks,Dallas Mavericks,2024-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Richaun Holmes,0:0,Milwaukee Bucks,Dallas Mavericks,2024-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,A.J. Lawson,0:0,Milwaukee Bucks,Dallas Mavericks,2024-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Markieff Morris,0:0,Milwaukee Bucks,Dallas Mavericks,2024-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Brandon Williams,0:0,Milwaukee Bucks,Dallas Mavericks,2024-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
