,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Jayson Tatum,43:54,.694,.661,.536,.357,0.0,29.1,14.9,30.3,0.0,3.7,8.5,34.9,134,110,17.3,Boston Celtics,Charlotte Hornets,2023-11-20
1,Sam Hauser,37:26,.167,.167,1.000,.000,0.0,2.6,1.3,3.5,0.0,0.0,10.0,11.6,40,123,-15.2,Boston Celtics,Charlotte Hornets,2023-11-20
2,Jrue Holiday,37:12,.463,.500,.273,.182,8.4,7.9,8.1,20.4,1.3,4.4,37.1,22.0,76,115,-5.9,Boston Celtics,Charlotte Hornets,2023-11-20
3,Kristaps Porziņģis,34:25,.462,.393,.571,.714,9.1,14.3,11.7,0.0,2.9,7.1,0.0,23.2,107,107,0.4,Boston Celtics,Charlotte Hornets,2023-11-20
4,Jaylen Brown,34:01,.346,.294,.294,.235,3.1,8.7,5.9,13.7,0.0,0.0,9.6,26.4,78,121,-14.6,Boston Celtics,Charlotte Hornets,2023-11-20
6,Payton Pritchard,33:01,.750,.750,.571,.000,6.3,11.9,9.2,16.5,3.0,0.0,0.0,18.4,159,112,13.5,Boston Celtics,Charlotte Hornets,2023-11-20
7,Luke Kornet,18:31,1.000,1.000,.000,.000,0.0,15.9,8.2,0.0,0.0,4.4,0.0,4.7,200,115,-0.1,Boston Celtics,Charlotte Hornets,2023-11-20
8,Oshae Brissett,17:23,.568,,,,12.0,28.2,20.3,7.3,0.0,0.0,0.0,2.2,180,112,-2.8,Boston Celtics,Charlotte Hornets,2023-11-20
9,Svi Mykhailiuk,9:04,.750,.750,1.000,.000,0.0,0.0,0.0,0.0,5.5,0.0,0.0,9.6,148,112,6.6,Boston Celtics,Charlotte Hornets,2023-11-20
10,Dalano Banton,0:0,Boston Celtics,Charlotte Hornets,2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,JD Davison,0:0,Boston Celtics,Charlotte Hornets,2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Neemias Queta,0:0,Boston Celtics,Charlotte Hornets,2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Lamar Stevens,0:0,Boston Celtics,Charlotte Hornets,2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Jordan Walsh,0:0,Boston Celtics,Charlotte Hornets,2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
