,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Cason Wallace,36:19,6,10,.600,1,2,.500,0,0,,1,1,2,1,0,0,1,1,13,+4,Golden State Warriors,Oklahoma City Thunder,2023-11-03
1,Jalen Williams,35:19,8,12,.667,0,0,,2,5,.400,1,2,3,8,1,0,6,6,18,0,Golden State Warriors,Oklahoma City Thunder,2023-11-03
2,Chet Holmgren,31:59,7,9,.778,2,2,1.000,8,8,1.000,3,5,8,5,1,1,2,4,24,-1,Golden State Warriors,Oklahoma City Thunder,2023-11-03
3,Josh Giddey,30:34,8,15,.533,0,3,.000,2,2,1.000,0,5,5,4,0,0,6,2,18,+4,Golden State Warriors,Oklahoma City Thunder,2023-11-03
4,Luguentz Dort,30:12,9,12,.750,6,6,1.000,5,7,.714,2,3,5,0,0,0,1,4,29,-5,Golden State Warriors,Oklahoma City Thunder,2023-11-03
6,Isaiah Joe,26:13,4,6,.667,3,5,.600,5,6,.833,0,0,0,1,0,0,1,0,16,-2,Golden State Warriors,Oklahoma City Thunder,2023-11-03
7,Aaron Wiggins,16:45,3,6,.500,1,3,.333,0,0,,0,2,2,0,1,0,0,1,7,-3,Golden State Warriors,Oklahoma City Thunder,2023-11-03
8,Jaylin Williams,15:11,2,5,.400,0,3,.000,2,2,1.000,0,5,5,3,0,0,1,1,6,-2,Golden State Warriors,Oklahoma City Thunder,2023-11-03
9,Vasilije Micić,12:05,2,5,.400,1,2,.500,0,0,,0,1,1,3,0,0,0,1,5,-2,Golden State Warriors,Oklahoma City Thunder,2023-11-03
10,Ousmane Dieng,5:21,1,3,.333,1,3,.333,0,0,,0,1,1,1,0,0,1,0,3,-3,Golden State Warriors,Oklahoma City Thunder,2023-11-03
11,Dāvis Bertāns,0:0,Golden State Warriors,Oklahoma City Thunder,2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Tre Mann,0:0,Golden State Warriors,Oklahoma City Thunder,2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Aleksej Pokusevski,0:0,Golden State Warriors,Oklahoma City Thunder,2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Olivier Sarr,0:0,Golden State Warriors,Oklahoma City Thunder,2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Lindy Waters III,0:0,Golden State Warriors,Oklahoma City Thunder,2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
