,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jalen Green,38:05,8,20,.400,1,5,.200,4,5,.800,1,8,9,1,0,1,4,1,21,+4,Golden State Warriors,Houston Rockets,2023-10-29
1,Jabari Smith Jr.,34:08,6,12,.500,2,6,.333,0,0,,2,6,8,5,2,0,1,3,14,+12,Golden State Warriors,Houston Rockets,2023-10-29
2,Dillon Brooks,34:00,4,10,.400,2,5,.400,2,2,1.000,0,4,4,2,0,0,0,5,12,+2,Golden State Warriors,Houston Rockets,2023-10-29
3,Alperen Şengün,33:11,7,15,.467,1,2,.500,4,4,1.000,4,1,5,7,0,0,0,3,19,-10,Golden State Warriors,Houston Rockets,2023-10-29
4,Fred VanVleet,32:20,2,13,.154,2,7,.286,2,2,1.000,0,0,0,4,2,0,0,2,8,-13,Golden State Warriors,Houston Rockets,2023-10-29
6,Jae'Sean Tate,21:41,2,6,.333,0,2,.000,2,2,1.000,2,6,8,1,2,2,1,2,6,-24,Golden State Warriors,Houston Rockets,2023-10-29
7,Jeff Green,21:01,2,7,.286,0,2,.000,2,2,1.000,1,2,3,2,0,1,0,0,6,-13,Golden State Warriors,Houston Rockets,2023-10-29
8,Amen Thompson,19:32,3,5,.600,1,2,.500,2,2,1.000,0,4,4,0,1,0,0,3,9,+2,Golden State Warriors,Houston Rockets,2023-10-29
9,Reggie Bullock,6:02,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,1,1,0,-15,Golden State Warriors,Houston Rockets,2023-10-29
10,Tari Eason,0:0,Golden State Warriors,Houston Rockets,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Aaron Holiday,0:0,Golden State Warriors,Houston Rockets,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Boban Marjanović,0:0,Golden State Warriors,Houston Rockets,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jermaine Samuels,0:0,Golden State Warriors,Houston Rockets,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Cam Whitmore,0:0,Golden State Warriors,Houston Rockets,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Jeenathan Williams,0:0,Golden State Warriors,Houston Rockets,2023-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
