,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Tyrese Haliburton,36:44,11,22,.500,1,7,.143,3,3,1.000,1,8,9,11,1,1,2,0,26,-5
1,Myles Turner,27:38,3,5,.600,0,2,.000,7,7,1.000,1,3,4,0,0,2,0,5,13,-20
2,Aaron Nesmith,27:21,1,10,.100,1,7,.143,1,2,.500,1,4,5,0,3,2,0,4,4,-11
3,Jalen Smith,11:30,3,10,.300,1,6,.167,0,0,,1,1,2,0,0,0,0,1,7,-19
4,Andrew Nembhard,8:21,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,2,0,2,-21
5,player,,,,,,,,,,,,,,,,,,,,
6,Bennedict Mathurin,36:26,9,15,.600,1,5,.200,6,9,.667,3,10,13,0,0,0,1,3,25,+22
7,Obi Toppin,29:29,4,9,.444,1,3,.333,2,2,1.000,2,1,3,2,1,0,0,4,11,+35
8,T.J. McConnell,21:33,5,9,.556,0,1,.000,6,8,.750,1,3,4,9,1,0,0,0,16,+31
9,Buddy Hield,20:36,0,6,.000,0,4,.000,0,0,,2,1,3,0,0,0,0,2,0,+4
10,Isaiah Jackson,20:22,6,9,.667,0,0,,6,7,.857,2,7,9,1,1,0,2,5,18,+29
11,James Johnson,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Jordan Nwora,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Ben Sheppard,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Jarace Walker,Did Not Play,,,,,,,,,,,,,,,,,,,
