,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Tyrese Maxey,37:21,.657,.604,.500,.250,0.0,3.4,1.7,21.7,0.0,0.0,15.8,36.9,116,120,1.2,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
1,Tobias Harris,36:31,.431,.400,.100,.100,3.6,13.8,8.8,9.9,1.3,0.0,8.7,13.7,98,115,-5.3,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
2,Joel Embiid,36:08,.775,.680,.040,.720,7.2,35.0,21.3,17.8,2.7,2.3,5.7,42.1,154,106,20.6,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
3,Kelly Oubre Jr.,29:19,.543,.583,.500,.167,0.0,8.6,4.4,0.0,3.3,0.0,13.4,11.1,91,112,-2.5,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
4,De'Anthony Melton,16:19,.694,.500,.500,1.000,0.0,23.2,11.8,14.0,0.0,0.0,25.8,10.4,121,116,-1.2,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
6,Marcus Morris,25:06,.625,.625,.500,.000,0.0,5.0,2.5,0.0,1.9,0.0,0.0,6.9,125,116,-0.9,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
7,Patrick Beverley,17:43,.500,.500,.400,.000,0.0,21.4,10.8,20.5,0.0,4.8,0.0,12.3,124,113,5.2,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
8,Danuel House Jr.,17:26,.000,.000,.000,.000,0.0,7.2,3.7,0.0,0.0,0.0,0.0,2.5,0,119,-6.8,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
9,Paul Reed,11:59,.680,.600,.000,.400,43.3,42.2,42.7,36.4,12.0,7.0,25.4,28.7,134,81,22.3,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
10,KJ Martin,6:55,.798,1.000,.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,160,121,-1.0,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
11,Furkan Korkmaz,1:49,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0,121,-29.8,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
12,Mo Bamba,1:42,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121,-3.7,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
13,Jaden Springer,1:42,,,,,0.0,0.0,0.0,62.7,0.0,0.0,,0.0,218,121,17.6,Minnesota Timberwolves,Philadelphia76ers,2023-12-20
