,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Devin Vassell,37:56,7,13,.538,2,6,.333,6,6,1.000,0,4,4,9,0,0,1,3,22,-17
1,Tre Jones,33:17,5,7,.714,0,1,.000,2,2,1.000,1,3,4,6,2,0,0,1,12,-13
2,Jeremy Sochan,33:16,5,12,.417,3,6,.500,1,2,.500,3,5,8,4,0,1,2,2,14,-6
3,Victor Wembanyama,28:21,10,19,.526,2,5,.400,11,12,.917,3,4,7,2,0,2,1,5,33,0
4,Julian Champagnie,14:55,3,4,.750,3,3,1.000,3,3,1.000,0,2,2,1,0,0,0,2,12,0
5,player,,,,,,,,,,,,,,,,,,,,
6,Doug McDermott,21:35,5,12,.417,3,9,.333,0,0,,3,2,5,0,0,0,2,1,13,-7
7,Keldon Johnson,20:49,4,12,.333,0,4,.000,0,0,,0,2,2,0,0,0,1,3,8,+4
8,Zach Collins,19:39,0,7,.000,0,5,.000,1,2,.500,2,4,6,4,0,0,1,2,1,-10
9,Blake Wesley,18:51,3,6,.500,0,2,.000,0,0,,1,1,2,2,1,0,0,1,6,+3
10,Cedi Osman,11:21,1,1,1.000,0,0,,0,0,,0,3,3,1,0,0,0,2,2,-4
11,Malaki Branham,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Mamadi Diakite,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Devonte' Graham,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Sandro Mamukelashvili,Did Not Play,,,,,,,,,,,,,,,,,,,
