,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kevin Durant,34:13,.777,.607,.286,1.071,0.0,26.1,13.0,11.6,0.0,4.8,22.6,32.8,123,112,5.0
1,Grayson Allen,33:37,.598,.375,1.000,2.000,3.3,6.6,5.0,13.2,1.4,0.0,21.0,11.9,116,117,-4.9
2,Devin Booker,31:29,.591,.400,.200,.933,10.6,17.7,14.2,57.8,1.5,0.0,12.4,32.3,131,114,8.2
3,Eric Gordon,28:40,.488,.458,.750,.250,0.0,3.9,1.9,24.5,4.9,0.0,13.1,22.5,98,110,-0.7
4,Jusuf Nurkić,17:16,.507,.500,.125,.250,19.4,12.9,16.2,0.0,0.0,0.0,0.0,21.7,120,118,-9.2
5,player,,,,,,,,,,,,,,,,
6,Josh Okogie,27:12,.888,.900,.400,.800,4.1,4.1,4.1,0.0,1.7,3.0,12.9,12.0,151,115,4.4
7,Nassir Little,26:34,.506,.444,.333,.222,4.2,16.8,10.5,20.2,3.5,0.0,0.0,15.7,125,110,2.6
8,Drew Eubanks,16:12,.615,.500,.000,.500,6.9,34.5,20.7,0.0,0.0,15.3,0.0,12.7,140,104,4.0
9,Keita Bates-Diop,12:30,.521,.750,.500,1.000,8.9,17.9,13.4,0.0,3.8,0.0,25.8,13.1,79,109,-2.6
10,Chimezie Metu,11:32,.667,.667,.333,.000,0.0,19.4,9.7,0.0,0.0,14.4,0.0,11.0,130,107,1.8
11,Jordan Goodwin,0:42,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,122,-6.3
12,Udoka Azubuike,Did Not Play,,,,,,,,,,,,,,,
13,Bol Bol,Did Not Play,,,,,,,,,,,,,,,
14,Saben Lee,Did Not Play,,,,,,,,,,,,,,,
