,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kevin Durant,35:31,.460,.400,.267,.200,0.0,10.8,5.6,35.1,1.4,0.0,3.0,40.2,103,118,4.5
1,Eric Gordon,33:41,.556,.556,.556,.000,0.0,2.9,1.5,4.4,1.5,0.0,0.0,11.3,116,121,-4.4
2,Devin Booker,32:30,.291,.167,.333,.333,0.0,14.8,7.7,21.1,0.0,0.0,12.7,20.6,71,120,-14.4
3,Jusuf Nurkić,29:44,.738,.708,.083,.167,3.5,42.0,23.5,38.6,0.0,4.9,13.4,21.2,135,105,14.2
4,Josh Okogie,23:33,.753,.500,.000,1.500,17.7,12.2,14.9,12.0,0.0,0.0,0.0,12.0,179,121,5.3
5,player,,,,,,,,,,,,,,,,
6,Jordan Goodwin,22:57,.563,.563,.375,.000,13.6,12.5,13.1,28.2,0.0,0.0,20.0,18.5,110,121,-0.5
7,Drew Eubanks,18:15,.333,.333,.000,.000,5.7,15.8,11.0,8.0,0.0,4.0,0.0,14.0,87,117,-5.9
8,Yuta Watanabe,15:54,.085,.000,.600,.400,6.6,0.0,3.1,0.0,3.2,9.1,14.5,18.4,28,112,-12.2
9,Chimezie Metu,14:54,.833,.833,.333,.000,0.0,12.9,6.7,0.0,0.0,0.0,25.0,11.4,105,121,-7.5
10,Keita Bates-Diop,12:58,.712,.600,.200,.600,16.1,7.4,11.6,0.0,0.0,0.0,0.0,20.7,157,123,5.6
11,Udoka Azubuike,Did Not Play,,,,,,,,,,,,,,,
12,Bol Bol,Did Not Play,,,,,,,,,,,,,,,
13,Saben Lee,Did Not Play,,,,,,,,,,,,,,,
