,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jimmy Butler,35:31,7,10,.700,1,1,1.000,9,13,.692,4,5,9,3,1,0,2,0,24,+8,Miami Heat,Washington Wizards,2024-02-02
1,Bam Adebayo,32:51,8,14,.571,0,0,,4,7,.571,2,12,14,1,0,1,4,3,20,-8,Miami Heat,Washington Wizards,2024-02-02
2,Tyler Herro,31:49,6,19,.316,3,8,.375,0,0,,0,4,4,5,0,0,2,2,15,-3,Miami Heat,Washington Wizards,2024-02-02
3,Terry Rozier,30:22,2,13,.154,0,6,.000,11,11,1.000,2,6,8,5,0,0,0,3,15,+15,Miami Heat,Washington Wizards,2024-02-02
4,Haywood Highsmith,15:05,2,6,.333,0,4,.000,0,0,,1,1,2,0,0,0,1,2,4,+1,Miami Heat,Washington Wizards,2024-02-02
6,Caleb Martin,28:39,2,6,.333,0,2,.000,0,0,,2,2,4,4,1,0,1,3,4,+7,Miami Heat,Washington Wizards,2024-02-02
7,Jaime Jaquez Jr.,25:48,4,7,.571,0,1,.000,0,0,,2,2,4,2,2,0,0,2,8,+10,Miami Heat,Washington Wizards,2024-02-02
8,Josh Richardson,24:44,3,8,.375,1,6,.167,0,0,,0,4,4,2,0,0,1,2,7,-6,Miami Heat,Washington Wizards,2024-02-02
9,Kevin Love,15:09,4,5,.800,2,3,.667,3,4,.750,1,9,10,2,0,0,1,1,13,+16,Miami Heat,Washington Wizards,2024-02-02
10,Thomas Bryant,0:0,Miami Heat,Washington Wizards,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Nikola Jović,0:0,Miami Heat,Washington Wizards,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Orlando Robinson,0:0,Miami Heat,Washington Wizards,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Cole Swider,0:0,Miami Heat,Washington Wizards,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
