,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,D'Angelo Russell,40:47,15,26,.577,6,11,.545,3,3,1.000,0,3,3,8,1,2,3,3,39,-2,Los Angeles Lakers,Utah Jazz,2024-01-13
1,Anthony Davis,39:16,5,21,.238,0,1,.000,5,6,.833,2,13,15,11,1,4,6,1,15,-12,Los Angeles Lakers,Utah Jazz,2024-01-13
2,Austin Reaves,30:54,7,8,.875,1,2,.500,4,6,.667,1,3,4,2,0,0,1,6,19,-21,Los Angeles Lakers,Utah Jazz,2024-01-13
3,Taurean Prince,30:10,5,8,.625,2,4,.500,0,0,,0,1,1,1,0,1,0,3,12,-19,Los Angeles Lakers,Utah Jazz,2024-01-13
4,Cam Reddish,11:16,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,+3,Los Angeles Lakers,Utah Jazz,2024-01-13
6,Jarred Vanderbilt,22:55,2,2,1.000,1,1,1.000,0,0,,2,1,3,1,1,0,2,4,5,+4,Los Angeles Lakers,Utah Jazz,2024-01-13
7,Christian Wood,22:26,5,10,.500,2,6,.333,3,3,1.000,1,8,9,1,0,1,0,1,15,-4,Los Angeles Lakers,Utah Jazz,2024-01-13
8,Rui Hachimura,18:42,6,12,.500,0,2,.000,5,6,.833,1,2,3,1,1,0,0,0,17,+12,Los Angeles Lakers,Utah Jazz,2024-01-13
9,Max Christie,13:57,1,2,.500,1,1,1.000,0,0,,0,0,0,3,1,0,0,3,3,+9,Los Angeles Lakers,Utah Jazz,2024-01-13
10,Skylar Mays,9:37,0,2,.000,0,0,,0,0,,0,1,1,2,1,0,0,2,0,-5,Los Angeles Lakers,Utah Jazz,2024-01-13
11,Colin Castleton,0:0,Los Angeles Lakers,Utah Jazz,2024-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jaxson Hayes,0:0,Los Angeles Lakers,Utah Jazz,2024-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jalen Hood-Schifino,0:0,Los Angeles Lakers,Utah Jazz,2024-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
