,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jae Crowder,37:12,3,6,.500,2,4,.500,2,3,.667,0,5,5,2,1,0,0,2,10,-2,Detroit Pistons,Milwaukee Bucks,2023-11-08
1,Damian Lillard,33:46,10,25,.400,2,12,.167,12,13,.923,0,2,2,3,3,0,1,1,34,+5,Detroit Pistons,Milwaukee Bucks,2023-11-08
2,Brook Lopez,26:19,5,8,.625,4,6,.667,0,0,,0,6,6,0,0,4,3,4,14,+5,Detroit Pistons,Milwaukee Bucks,2023-11-08
3,Malik Beasley,24:55,4,6,.667,1,2,.500,1,1,1.000,2,4,6,2,1,0,0,0,10,+24,Detroit Pistons,Milwaukee Bucks,2023-11-08
4,Giannis Antetokounmpo,21:52,6,16,.375,0,2,.000,3,6,.500,0,9,9,5,0,3,1,1,15,+5,Detroit Pistons,Milwaukee Bucks,2023-11-08
6,MarJon Beauchamp,26:35,4,8,.500,0,3,.000,2,2,1.000,1,1,2,1,0,0,1,4,10,-25,Detroit Pistons,Milwaukee Bucks,2023-11-08
7,Cameron Payne,23:51,1,4,.250,1,3,.333,4,4,1.000,0,1,1,3,2,0,1,2,7,+7,Detroit Pistons,Milwaukee Bucks,2023-11-08
8,Bobby Portis,22:56,7,14,.500,1,4,.250,3,3,1.000,2,3,5,2,0,0,2,1,18,-5,Detroit Pistons,Milwaukee Bucks,2023-11-08
9,Pat Connaughton,18:55,1,3,.333,0,1,.000,0,0,,0,0,0,1,0,0,1,0,2,-4,Detroit Pistons,Milwaukee Bucks,2023-11-08
10,Andre Jackson Jr.,3:38,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,3,0,0,Detroit Pistons,Milwaukee Bucks,2023-11-08
11,Thanasis Antetokounmpo,0:0,Detroit Pistons,Milwaukee Bucks,2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,A.J. Green,0:0,Detroit Pistons,Milwaukee Bucks,2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Chris Livingston,0:0,Detroit Pistons,Milwaukee Bucks,2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Robin Lopez,0:0,Detroit Pistons,Milwaukee Bucks,2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Lindell Wigginton,0:0,Detroit Pistons,Milwaukee Bucks,2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
