,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Zach LaVine,30:59,8,17,.471,2,5,.400,6,7,.857,0,2,2,3,1,0,2,3,24,+18,Utah Jazz,Chicago Bulls,2023-11-06
1,Nikola Vučević,30:59,5,11,.455,0,2,.000,0,0,,1,7,8,4,1,1,0,1,10,+18,Utah Jazz,Chicago Bulls,2023-11-06
2,DeMar DeRozan,29:50,8,13,.615,1,1,1.000,4,5,.800,3,2,5,4,4,0,1,3,21,+2,Utah Jazz,Chicago Bulls,2023-11-06
3,Coby White,29:18,7,9,.778,4,6,.667,0,0,,0,3,3,7,1,0,1,1,18,+15,Utah Jazz,Chicago Bulls,2023-11-06
4,Torrey Craig,19:37,1,3,.333,1,1,1.000,0,0,,0,3,3,2,1,1,0,5,3,+8,Utah Jazz,Chicago Bulls,2023-11-06
6,Patrick Williams,24:53,4,10,.400,2,4,.500,0,0,,0,3,3,0,0,0,0,1,10,+6,Utah Jazz,Chicago Bulls,2023-11-06
7,Alex Caruso,20:20,3,3,1.000,2,2,1.000,2,2,1.000,1,0,1,3,1,0,0,1,10,+16,Utah Jazz,Chicago Bulls,2023-11-06
8,Jevon Carter,16:47,4,8,.500,4,8,.500,0,0,,0,0,0,1,2,0,0,1,12,+7,Utah Jazz,Chicago Bulls,2023-11-06
9,Ayo Dosunmu,16:26,2,5,.400,2,3,.667,2,2,1.000,0,1,1,0,0,0,1,0,8,+6,Utah Jazz,Chicago Bulls,2023-11-06
10,Andre Drummond,13:48,5,10,.500,0,0,,2,3,.667,5,2,7,1,1,1,2,2,12,+4,Utah Jazz,Chicago Bulls,2023-11-06
11,Dalen Terry,3:13,1,3,.333,0,1,.000,0,0,,0,1,1,1,0,0,1,0,2,-5,Utah Jazz,Chicago Bulls,2023-11-06
12,Julian Phillips,1:55,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-5,Utah Jazz,Chicago Bulls,2023-11-06
13,Terry Taylor,1:55,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-5,Utah Jazz,Chicago Bulls,2023-11-06
