,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Malcolm Brogdon,32:33,.599,.559,.235,.294,3.3,25.3,12.9,43.9,0.0,2.8,5.0,26.9,132,137,6.9,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
1,Jerami Grant,32:33,.494,.400,.200,.333,3.3,8.4,5.5,13.3,1.5,2.8,5.5,24.2,108,137,-5.0,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
2,Anfernee Simons,30:05,.633,.633,.467,.000,0.0,9.1,4.0,16.4,0.0,0.0,21.1,27.4,99,142,-7.7,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
3,Jabari Walker,22:21,.676,.688,.250,.250,14.3,24.5,18.8,0.0,0.0,0.0,0.0,17.2,144,139,-0.2,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
4,Deandre Ayton,22:19,.429,.429,.000,.000,4.8,18.4,10.8,0.0,0.0,0.0,12.5,15.5,82,141,-15.2,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
6,Scoot Henderson,23:08,.291,.167,.500,.333,0.0,5.9,2.6,10.4,0.0,0.0,30.4,18.5,53,143,-20.4,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
7,Toumani Camara,22:40,.425,.400,.400,.400,4.7,24.2,13.2,5.6,4.3,0.0,14.5,13.1,88,129,-7.0,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
8,Duop Reath,22:22,.810,.778,.444,.222,9.5,6.1,8.0,29.5,0.0,4.0,9.2,21.1,156,140,10.3,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
9,Matisse Thybulle,12:18,.000,.000,1.000,.000,0.0,0.0,0.0,18.6,11.9,0.0,0.0,3.5,86,117,6.9,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
10,Kris Murray,6:08,,,,,0.0,22.4,9.8,0.0,0.0,14.8,,0.0,0,130,-0.5,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
11,Rayan Rupert,6:08,.510,.400,.400,.400,17.4,0.0,9.8,0.0,0.0,0.0,0.0,41.5,116,144,-4.6,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
12,Taze Moore,4:06,.500,.500,.500,.000,0.0,0.0,0.0,0.0,11.9,0.0,0.0,21.1,99,117,0.9,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
13,Ibou Badji,3:19,,,,,0.0,41.3,18.1,0.0,0.0,27.3,,0.0,0,118,2.9,Portland Trail Blazers,Los Angeles Lakers,2024-01-21
